> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
10 Producers and 2 Consumers to be initilized 

| Produced ->2     | Thread-2      | Store Id ->2    | Sale Amt. ->525.26526        
| Consumed ->2287     | Thread-10      | Store Id ->2    | Sale Amt. ->564.06555        
| Produced ->2287     | Thread-0      | Store Id ->0    | Sale Amt. ->600.0451        
| Produced ->2287     | Thread-1      | Store Id ->1    | Sale Amt. ->626.00214        
| Consumed ->2287     | Thread-11      | Store Id ->1    | Sale Amt. ->335.03662        
| Produced ->2288     | Thread-2      | Store Id ->2    | Sale Amt. ->196.62646        
| Consumed ->2288     | Thread-10      | Store Id ->1    | Sale Amt. ->372.45627        
| Produced ->2289     | Thread-1      | Store Id ->1    | Sale Amt. ->767.5342        
| Consumed ->2289     | Thread-11      | Store Id ->8    | Sale Amt. ->263.8541        
| Consumed ->2290     | Thread-10      | Store Id ->8    | Sale Amt. ->698.5153        
| Produced ->2290     | Thread-2      | Store Id ->2    | Sale Amt. ->979.7468        
| Consumed ->2292     | Thread-10      | Store Id ->1    | Sale Amt. ->626.00214        
| Produced ->2292     | Thread-9      | Store Id ->9    | Sale Amt. ->415.59274        
| Consumed ->2292     | Thread-11      | Store Id ->0    | Sale Amt. ->600.0451        
| Produced ->2292     | Thread-0      | Store Id ->0    | Sale Amt. ->709.1449        
| Consumed ->2293     | Thread-11      | Store Id ->2    | Sale Amt. ->196.62646        
| Produced ->2293     | Thread-1      | Store Id ->1    | Sale Amt. ->62.41724        
| Consumed ->2294     | Thread-11      | Store Id ->1    | Sale Amt. ->767.5342        
| Produced ->2294     | Thread-3      | Store Id ->3    | Sale Amt. ->131.28584        
| Consumed ->2295     | Thread-10      | Store Id ->2    | Sale Amt. ->979.7468        
| Produced ->2295     | Thread-9      | Store Id ->9    | Sale Amt. ->691.0054        
| Consumed ->2296     | Thread-11      | Store Id ->0    | Sale Amt. ->709.1449        
| Produced ->2296     | Thread-1      | Store Id ->1    | Sale Amt. ->640.7548        
| Consumed ->2297     | Thread-10      | Store Id ->9    | Sale Amt. ->415.59274        
| Produced ->2297     | Thread-3      | Store Id ->3    | Sale Amt. ->102.88901        
| Consumed ->2298     | Thread-11      | Store Id ->1    | Sale Amt. ->62.41724        
| Produced ->2298     | Thread-9      | Store Id ->9    | Sale Amt. ->141.48276        
| Produced ->2299     | Thread-2      | Store Id ->2    | Sale Amt. ->457.21906        
| Consumed ->2299     | Thread-10      | Store Id ->3    | Sale Amt. ->131.28584        
| Consumed ->2300     | Thread-11      | Store Id ->9    | Sale Amt. ->691.0054        
| Produced ->2300     | Thread-1      | Store Id ->1    | Sale Amt. ->875.4328        
| Consumed ->2301     | Thread-11      | Store Id ->1    | Sale Amt. ->640.7548        
| Produced ->2301     | Thread-3      | Store Id ->3    | Sale Amt. ->914.0549        
| Consumed ->2302     | Thread-11      | Store Id ->3    | Sale Amt. ->102.88901        
| Produced ->2302     | Thread-9      | Store Id ->9    | Sale Amt. ->849.18854        
| Consumed ->2303     | Thread-10      | Store Id ->9    | Sale Amt. ->141.48276        
| Produced ->2303     | Thread-8      | Store Id ->8    | Sale Amt. ->369.3839        
| Consumed ->2304     | Thread-11      | Store Id ->2    | Sale Amt. ->457.21906        
| Produced ->2304     | Thread-3      | Store Id ->3    | Sale Amt. ->547.08136        
| Consumed ->2305     | Thread-10      | Store Id ->1    | Sale Amt. ->875.4328        
| Produced ->2305     | Thread-5      | Store Id ->5    | Sale Amt. ->526.8957        
| Consumed ->2306     | Thread-11      | Store Id ->3    | Sale Amt. ->914.0549        
| Produced ->2306     | Thread-5      | Store Id ->5    | Sale Amt. ->495.68924        
| Consumed ->2307     | Thread-10      | Store Id ->9    | Sale Amt. ->849.18854        
| Produced ->2307     | Thread-6      | Store Id ->6    | Sale Amt. ->637.9988        
| Produced ->2308     | Thread-5      | Store Id ->5    | Sale Amt. ->4.3236537        
| Consumed ->2308     | Thread-10      | Store Id ->8    | Sale Amt. ->369.3839        
| Consumed ->2309     | Thread-11      | Store Id ->3    | Sale Amt. ->547.08136        
| Produced ->2309     | Thread-9      | Store Id ->9    | Sale Amt. ->878.8971        
| Produced ->2310     | Thread-5      | Store Id ->5    | Sale Amt. ->296.003        
| Consumed ->2310     | Thread-10      | Store Id ->5    | Sale Amt. ->526.8957        
| Consumed ->2311     | Thread-11      | Store Id ->5    | Sale Amt. ->495.68924        
| Produced ->2311     | Thread-9      | Store Id ->9    | Sale Amt. ->25.403524        
| Produced ->2312     | Thread-5      | Store Id ->5    | Sale Amt. ->975.763        
| Consumed ->2312     | Thread-11      | Store Id ->6    | Sale Amt. ->637.9988        
| Produced ->2313     | Thread-7      | Store Id ->7    | Sale Amt. ->524.22375        
| Consumed ->2313     | Thread-10      | Store Id ->5    | Sale Amt. ->4.3236537        
| Consumed ->2314     | Thread-11      | Store Id ->9    | Sale Amt. ->878.8971        
| Produced ->2314     | Thread-9      | Store Id ->9    | Sale Amt. ->37.54404        
| Consumed ->2315     | Thread-10      | Store Id ->5    | Sale Amt. ->296.003        
| Produced ->2315     | Thread-4      | Store Id ->4    | Sale Amt. ->455.98996        
| Consumed ->2316     | Thread-11      | Store Id ->9    | Sale Amt. ->25.403524        
| Produced ->2316     | Thread-4      | Store Id ->4    | Sale Amt. ->528.5225        
| Produced ->2317     | Thread-0      | Store Id ->0    | Sale Amt. ->400.37033        
| Consumed ->2317     | Thread-10      | Store Id ->5    | Sale Amt. ->975.763        
| Consumed ->2318     | Thread-11      | Store Id ->7    | Sale Amt. ->524.22375        
| Produced ->2318     | Thread-7      | Store Id ->7    | Sale Amt. ->754.9321        
| Produced ->2319     | Thread-7      | Store Id ->7    | Sale Amt. ->554.91473        
| Consumed ->2319     | Thread-10      | Store Id ->9    | Sale Amt. ->37.54404        
| Consumed ->2320     | Thread-11      | Store Id ->4    | Sale Amt. ->455.98996        
| Produced ->2320     | Thread-5      | Store Id ->5    | Sale Amt. ->981.19006        
| Produced ->2321     | Thread-0      | Store Id ->0    | Sale Amt. ->471.4141        
| Consumed ->2321     | Thread-10      | Store Id ->4    | Sale Amt. ->528.5225        
| Produced ->2322     | Thread-0      | Store Id ->0    | Sale Amt. ->474.2978        
| Consumed ->2322     | Thread-11      | Store Id ->0    | Sale Amt. ->400.37033        
| Consumed ->2323     | Thread-10      | Store Id ->7    | Sale Amt. ->754.9321        
| Produced ->2323     | Thread-4      | Store Id ->4    | Sale Amt. ->904.0007        
| Consumed ->2324     | Thread-10      | Store Id ->7    | Sale Amt. ->554.91473        
| Produced ->2324     | Thread-7      | Store Id ->7    | Sale Amt. ->296.41953        
| Consumed ->2325     | Thread-11      | Store Id ->5    | Sale Amt. ->981.19006        
| Produced ->2325     | Thread-0      | Store Id ->0    | Sale Amt. ->838.7875        
| Produced ->2326     | Thread-5      | Store Id ->5    | Sale Amt. ->335.0433        
| Consumed ->2326     | Thread-10      | Store Id ->0    | Sale Amt. ->471.4141        
| Consumed ->2327     | Thread-11      | Store Id ->0    | Sale Amt. ->474.2978        
| Produced ->2327     | Thread-7      | Store Id ->7    | Sale Amt. ->29.562582        
| Produced ->2328     | Thread-0      | Store Id ->0    | Sale Amt. ->215.17383        
| Consumed ->2328     | Thread-10      | Store Id ->4    | Sale Amt. ->904.0007        
| Produced ->2329     | Thread-0      | Store Id ->0    | Sale Amt. ->32.111824        
| Consumed ->2329     | Thread-11      | Store Id ->7    | Sale Amt. ->296.41953        
| Produced ->2330     | Thread-5      | Store Id ->5    | Sale Amt. ->496.81943        
| Consumed ->2330     | Thread-10      | Store Id ->0    | Sale Amt. ->838.7875        
| Produced ->2331     | Thread-5      | Store Id ->5    | Sale Amt. ->575.0387        
| Consumed ->2331     | Thread-10      | Store Id ->5    | Sale Amt. ->335.0433        
| Consumed ->2332     | Thread-10      | Store Id ->7    | Sale Amt. ->29.562582        
| Produced ->2332     | Thread-9      | Store Id ->9    | Sale Amt. ->265.85876        
| Consumed ->2333     | Thread-11      | Store Id ->0    | Sale Amt. ->215.17383        
| Produced ->2333     | Thread-0      | Store Id ->0    | Sale Amt. ->268.89264        
| Consumed ->2334     | Thread-11      | Store Id ->0    | Sale Amt. ->32.111824        
| Produced ->2334     | Thread-6      | Store Id ->6    | Sale Amt. ->659.86346        
| Produced ->2335     | Thread-0      | Store Id ->0    | Sale Amt. ->916.4215        
| Consumed ->2335     | Thread-10      | Store Id ->5    | Sale Amt. ->496.81943        
| Produced ->2336     | Thread-3      | Store Id ->3    | Sale Amt. ->405.59903        
| Consumed ->2336     | Thread-11      | Store Id ->5    | Sale Amt. ->575.0387        
| Consumed ->2337     | Thread-10      | Store Id ->9    | Sale Amt. ->265.85876        
| Produced ->2337     | Thread-3      | Store Id ->3    | Sale Amt. ->348.42206        
| Produced ->2338     | Thread-8      | Store Id ->8    | Sale Amt. ->247.2464        
| Consumed ->2338     | Thread-11      | Store Id ->0    | Sale Amt. ->268.89264        
| Consumed ->2339     | Thread-10      | Store Id ->6    | Sale Amt. ->659.86346        
| Produced ->2339     | Thread-8      | Store Id ->8    | Sale Amt. ->156.04413        
| Consumed ->2340     | Thread-10      | Store Id ->0    | Sale Amt. ->916.4215        
| Produced ->2340     | Thread-1      | Store Id ->1    | Sale Amt. ->865.59515        
| Consumed ->2341     | Thread-11      | Store Id ->3    | Sale Amt. ->405.59903        
| Produced ->2341     | Thread-3      | Store Id ->3    | Sale Amt. ->682.40466        
| Consumed ->2342     | Thread-11      | Store Id ->3    | Sale Amt. ->348.42206        
| Produced ->2342     | Thread-2      | Store Id ->2    | Sale Amt. ->761.6583        
| Consumed ->2343     | Thread-11      | Store Id ->8    | Sale Amt. ->247.2464        
| Produced ->2344     | Thread-8      | Store Id ->8    | Sale Amt. ->209.93803        
| Consumed ->2344     | Thread-10      | Store Id ->8    | Sale Amt. ->156.04413        
| Produced ->2344     | Thread-1      | Store Id ->1    | Sale Amt. ->87.4227        
| Consumed ->2345     | Thread-11      | Store Id ->1    | Sale Amt. ->865.59515        
| Produced ->2345     | Thread-2      | Store Id ->2    | Sale Amt. ->526.33014        
| Produced ->2346     | Thread-1      | Store Id ->1    | Sale Amt. ->315.2811        
| Consumed ->2346     | Thread-10      | Store Id ->3    | Sale Amt. ->682.40466        
| Consumed ->2347     | Thread-10      | Store Id ->2    | Sale Amt. ->761.6583        
| Produced ->2347     | Thread-2      | Store Id ->2    | Sale Amt. ->74.36754        
| Consumed ->2348     | Thread-11      | Store Id ->8    | Sale Amt. ->209.93803        
| Produced ->2348     | Thread-8      | Store Id ->8    | Sale Amt. ->935.66425        
| Consumed ->2349     | Thread-11      | Store Id ->1    | Sale Amt. ->87.4227        
| Produced ->2349     | Thread-1      | Store Id ->1    | Sale Amt. ->311.3985        
| Consumed ->2350     | Thread-10      | Store Id ->2    | Sale Amt. ->526.33014        
| Produced ->2350     | Thread-2      | Store Id ->2    | Sale Amt. ->533.71857        
| Produced ->2351     | Thread-3      | Store Id ->3    | Sale Amt. ->328.6281        
| Consumed ->2351     | Thread-11      | Store Id ->1    | Sale Amt. ->315.2811        
| Produced ->2352     | Thread-1      | Store Id ->1    | Sale Amt. ->452.95465        
| Consumed ->2352     | Thread-10      | Store Id ->2    | Sale Amt. ->74.36754        
| Produced ->2353     | Thread-3      | Store Id ->3    | Sale Amt. ->220.40999        
| Consumed ->2353     | Thread-11      | Store Id ->8    | Sale Amt. ->935.66425        
| Produced ->2354     | Thread-0      | Store Id ->0    | Sale Amt. ->133.3614        
| Consumed ->2354     | Thread-10      | Store Id ->1    | Sale Amt. ->311.3985        
| Consumed ->2355     | Thread-11      | Store Id ->2    | Sale Amt. ->533.71857        
| Produced ->2355     | Thread-3      | Store Id ->3    | Sale Amt. ->961.12604        
| Consumed ->2357     | Thread-10      | Store Id ->1    | Sale Amt. ->452.95465        
| Produced ->2357     | Thread-9      | Store Id ->9    | Sale Amt. ->73.13786        
| Produced ->2357     | Thread-6      | Store Id ->6    | Sale Amt. ->604.2944        
| Consumed ->2357     | Thread-11      | Store Id ->3    | Sale Amt. ->328.6281        
| Produced ->2359     | Thread-0      | Store Id ->0    | Sale Amt. ->277.4036        
| Produced ->2359     | Thread-9      | Store Id ->9    | Sale Amt. ->366.21765        
| Consumed ->2359     | Thread-10      | Store Id ->3    | Sale Amt. ->220.40999        
| Consumed ->2359     | Thread-11      | Store Id ->0    | Sale Amt. ->133.3614        
| Consumed ->2360     | Thread-10      | Store Id ->3    | Sale Amt. ->961.12604        
| Produced ->2360     | Thread-5      | Store Id ->5    | Sale Amt. ->315.6009        
| Consumed ->2361     | Thread-11      | Store Id ->6    | Sale Amt. ->604.2944        
| Produced ->2361     | Thread-3      | Store Id ->3    | Sale Amt. ->102.2714        
| Consumed ->2362     | Thread-10      | Store Id ->9    | Sale Amt. ->73.13786        
| Produced ->2362     | Thread-3      | Store Id ->3    | Sale Amt. ->75.770096        
| Consumed ->2363     | Thread-11      | Store Id ->0    | Sale Amt. ->277.4036        
| Produced ->2363     | Thread-9      | Store Id ->9    | Sale Amt. ->130.79138        
| Consumed ->2364     | Thread-10      | Store Id ->9    | Sale Amt. ->366.21765        
| Produced ->2364     | Thread-6      | Store Id ->6    | Sale Amt. ->769.4285        
| Consumed ->2365     | Thread-10      | Store Id ->5    | Sale Amt. ->315.6009        
| Produced ->2365     | Thread-9      | Store Id ->9    | Sale Amt. ->640.8299        
| Produced ->2366     | Thread-7      | Store Id ->7    | Sale Amt. ->313.215        
| Consumed ->2366     | Thread-11      | Store Id ->3    | Sale Amt. ->102.2714        
| Produced ->2367     | Thread-7      | Store Id ->7    | Sale Amt. ->803.7481        
| Consumed ->2367     | Thread-10      | Store Id ->3    | Sale Amt. ->75.770096        
| Produced ->2368     | Thread-4      | Store Id ->4    | Sale Amt. ->149.29413        
| Consumed ->2368     | Thread-11      | Store Id ->9    | Sale Amt. ->130.79138        
| Produced ->2369     | Thread-4      | Store Id ->4    | Sale Amt. ->448.5124        
| Consumed ->2369     | Thread-10      | Store Id ->6    | Sale Amt. ->769.4285        
| Produced ->2370     | Thread-8      | Store Id ->8    | Sale Amt. ->25.854502        
| Consumed ->2370     | Thread-10      | Store Id ->9    | Sale Amt. ->640.8299        
| Produced ->2371     | Thread-7      | Store Id ->7    | Sale Amt. ->578.51953        
| Consumed ->2371     | Thread-11      | Store Id ->7    | Sale Amt. ->313.215        
| Produced ->2372     | Thread-2      | Store Id ->2    | Sale Amt. ->54.966946        
| Consumed ->2372     | Thread-11      | Store Id ->7    | Sale Amt. ->803.7481        
| Produced ->2373     | Thread-4      | Store Id ->4    | Sale Amt. ->95.10039        
| Consumed ->2373     | Thread-11      | Store Id ->4    | Sale Amt. ->149.29413        
| Produced ->2374     | Thread-8      | Store Id ->8    | Sale Amt. ->482.48877        
| Consumed ->2374     | Thread-10      | Store Id ->4    | Sale Amt. ->448.5124        
| Consumed ->2375     | Thread-10      | Store Id ->8    | Sale Amt. ->25.854502        
| Produced ->2375     | Thread-4      | Store Id ->4    | Sale Amt. ->491.06592        
| Consumed ->2377     | Thread-11      | Store Id ->7    | Sale Amt. ->578.51953        
| Produced ->2377     | Thread-0      | Store Id ->0    | Sale Amt. ->244.57098        
| Produced ->2377     | Thread-1      | Store Id ->1    | Sale Amt. ->419.41382        
| Consumed ->2377     | Thread-10      | Store Id ->2    | Sale Amt. ->54.966946        
| Consumed ->2378     | Thread-11      | Store Id ->4    | Sale Amt. ->95.10039        
| Produced ->2378     | Thread-8      | Store Id ->8    | Sale Amt. ->928.7363        
| Consumed ->2379     | Thread-10      | Store Id ->8    | Sale Amt. ->482.48877        
| Produced ->2379     | Thread-1      | Store Id ->1    | Sale Amt. ->531.2173        
| Produced ->2380     | Thread-8      | Store Id ->8    | Sale Amt. ->653.4893        
| Consumed ->2380     | Thread-10      | Store Id ->4    | Sale Amt. ->491.06592        
| Produced ->2381     | Thread-4      | Store Id ->4    | Sale Amt. ->951.3821        
| Consumed ->2381     | Thread-11      | Store Id ->1    | Sale Amt. ->419.41382        
| Produced ->2382     | Thread-4      | Store Id ->4    | Sale Amt. ->995.1204        
| Consumed ->2382     | Thread-10      | Store Id ->0    | Sale Amt. ->244.57098        
| Consumed ->2383     | Thread-11      | Store Id ->8    | Sale Amt. ->928.7363        
| Produced ->2383     | Thread-5      | Store Id ->5    | Sale Amt. ->337.49472        
| Consumed ->2384     | Thread-11      | Store Id ->1    | Sale Amt. ->531.2173        
| Produced ->2384     | Thread-5      | Store Id ->5    | Sale Amt. ->836.6285        
| Consumed ->2385     | Thread-10      | Store Id ->8    | Sale Amt. ->653.4893        
| Produced ->2385     | Thread-4      | Store Id ->4    | Sale Amt. ->325.8202        
| Produced ->2386     | Thread-8      | Store Id ->8    | Sale Amt. ->341.95844        
| Consumed ->2386     | Thread-11      | Store Id ->4    | Sale Amt. ->951.3821        
| Consumed ->2387     | Thread-11      | Store Id ->4    | Sale Amt. ->995.1204        
| Produced ->2387     | Thread-4      | Store Id ->4    | Sale Amt. ->926.1827        
| Produced ->2388     | Thread-1      | Store Id ->1    | Sale Amt. ->225.43066        
| Consumed ->2388     | Thread-10      | Store Id ->5    | Sale Amt. ->337.49472        
| Produced ->2389     | Thread-5      | Store Id ->5    | Sale Amt. ->563.89874        
| Consumed ->2389     | Thread-11      | Store Id ->5    | Sale Amt. ->836.6285        
| Consumed ->2390     | Thread-10      | Store Id ->4    | Sale Amt. ->325.8202        
| Produced ->2390     | Thread-0      | Store Id ->0    | Sale Amt. ->170.86823        
| Consumed ->2391     | Thread-10      | Store Id ->8    | Sale Amt. ->341.95844        
| Produced ->2391     | Thread-0      | Store Id ->0    | Sale Amt. ->778.50653        
| Consumed ->2392     | Thread-11      | Store Id ->4    | Sale Amt. ->926.1827        
| Produced ->2392     | Thread-7      | Store Id ->7    | Sale Amt. ->621.716        
| Produced ->2393     | Thread-8      | Store Id ->8    | Sale Amt. ->377.42892        
| Consumed ->2393     | Thread-10      | Store Id ->1    | Sale Amt. ->225.43066        
| Consumed ->2394     | Thread-10      | Store Id ->5    | Sale Amt. ->563.89874        
| Produced ->2394     | Thread-0      | Store Id ->0    | Sale Amt. ->822.5886        
| Consumed ->2395     | Thread-11      | Store Id ->0    | Sale Amt. ->170.86823        
| Produced ->2395     | Thread-7      | Store Id ->7    | Sale Amt. ->184.43686        
| Produced ->2396     | Thread-8      | Store Id ->8    | Sale Amt. ->725.0379        
| Consumed ->2396     | Thread-11      | Store Id ->0    | Sale Amt. ->778.50653        
| Consumed ->2397     | Thread-10      | Store Id ->7    | Sale Amt. ->621.716        
| Produced ->2397     | Thread-1      | Store Id ->1    | Sale Amt. ->951.25214        
| Consumed ->2398     | Thread-11      | Store Id ->8    | Sale Amt. ->377.42892        
| Produced ->2398     | Thread-0      | Store Id ->0    | Sale Amt. ->589.5922        
| Consumed ->2399     | Thread-10      | Store Id ->0    | Sale Amt. ->822.5886        
| Produced ->2399     | Thread-8      | Store Id ->8    | Sale Amt. ->866.4407        
| Produced ->2400     | Thread-7      | Store Id ->7    | Sale Amt. ->4.235484        
| Consumed ->2400     | Thread-11      | Store Id ->7    | Sale Amt. ->184.43686        
| Consumed ->2401     | Thread-11      | Store Id ->8    | Sale Amt. ->725.0379        
| Produced ->2401     | Thread-8      | Store Id ->8    | Sale Amt. ->587.44995        
| Produced ->2402     | Thread-5      | Store Id ->5    | Sale Amt. ->996.9147        
| Consumed ->2402     | Thread-10      | Store Id ->1    | Sale Amt. ->951.25214        
| Consumed ->2403     | Thread-10      | Store Id ->0    | Sale Amt. ->589.5922        
| Produced ->2403     | Thread-7      | Store Id ->7    | Sale Amt. ->940.10535        
| Consumed ->2405     | Thread-11      | Store Id ->7    | Sale Amt. ->4.235484        
| Produced ->2405     | Thread-9      | Store Id ->9    | Sale Amt. ->96.891014        
| Produced ->2405     | Thread-2      | Store Id ->2    | Sale Amt. ->78.109695        
| Consumed ->2405     | Thread-10      | Store Id ->8    | Sale Amt. ->866.4407        
| Consumed ->2406     | Thread-11      | Store Id ->8    | Sale Amt. ->587.44995        
| Produced ->2406     | Thread-7      | Store Id ->7    | Sale Amt. ->489.5096        
| Consumed ->2407     | Thread-11      | Store Id ->5    | Sale Amt. ->996.9147        
| Produced ->2407     | Thread-6      | Store Id ->6    | Sale Amt. ->418.68707        
| Produced ->2408     | Thread-9      | Store Id ->9    | Sale Amt. ->626.9481        
| Consumed ->2408     | Thread-10      | Store Id ->7    | Sale Amt. ->940.10535        
| Consumed ->2409     | Thread-11      | Store Id ->2    | Sale Amt. ->78.109695        
| Produced ->2409     | Thread-6      | Store Id ->6    | Sale Amt. ->286.32205        
| Consumed ->2410     | Thread-10      | Store Id ->9    | Sale Amt. ->96.891014        
| Produced ->2410     | Thread-9      | Store Id ->9    | Sale Amt. ->210.06659        
| Consumed ->2411     | Thread-11      | Store Id ->7    | Sale Amt. ->489.5096        
| Produced ->2411     | Thread-6      | Store Id ->6    | Sale Amt. ->771.8144        
| Consumed ->2412     | Thread-10      | Store Id ->6    | Sale Amt. ->418.68707        
| Produced ->2412     | Thread-7      | Store Id ->7    | Sale Amt. ->957.237        
| Consumed ->2413     | Thread-11      | Store Id ->9    | Sale Amt. ->626.9481        
| Produced ->2413     | Thread-6      | Store Id ->6    | Sale Amt. ->897.2776        
| Produced ->2414     | Thread-7      | Store Id ->7    | Sale Amt. ->14.442876        
| Consumed ->2414     | Thread-11      | Store Id ->6    | Sale Amt. ->286.32205        
| Produced ->2415     | Thread-9      | Store Id ->9    | Sale Amt. ->694.6062        
| Consumed ->2415     | Thread-10      | Store Id ->9    | Sale Amt. ->210.06659        
| Produced ->2416     | Thread-9      | Store Id ->9    | Sale Amt. ->193.27719        
| Consumed ->2416     | Thread-11      | Store Id ->6    | Sale Amt. ->771.8144        
| Consumed ->2417     | Thread-10      | Store Id ->7    | Sale Amt. ->957.237        
| Produced ->2417     | Thread-3      | Store Id ->3    | Sale Amt. ->140.40494        
| Produced ->2418     | Thread-7      | Store Id ->7    | Sale Amt. ->675.2867        
| Consumed ->2418     | Thread-11      | Store Id ->6    | Sale Amt. ->897.2776        
| Consumed ->2419     | Thread-10      | Store Id ->7    | Sale Amt. ->14.442876        
| Produced ->2419     | Thread-9      | Store Id ->9    | Sale Amt. ->52.055733        
| Produced ->2420     | Thread-3      | Store Id ->3    | Sale Amt. ->736.52814        
| Consumed ->2420     | Thread-10      | Store Id ->9    | Sale Amt. ->694.6062        
| Consumed ->2421     | Thread-11      | Store Id ->9    | Sale Amt. ->193.27719        
| Produced ->2421     | Thread-4      | Store Id ->4    | Sale Amt. ->342.6754        
| Consumed ->2422     | Thread-10      | Store Id ->3    | Sale Amt. ->140.40494        
| Produced ->2422     | Thread-9      | Store Id ->9    | Sale Amt. ->969.7719        
| Consumed ->2423     | Thread-11      | Store Id ->7    | Sale Amt. ->675.2867        
| Produced ->2423     | Thread-9      | Store Id ->9    | Sale Amt. ->5.592764        
| Consumed ->2424     | Thread-10      | Store Id ->9    | Sale Amt. ->52.055733        
| Produced ->2424     | Thread-7      | Store Id ->7    | Sale Amt. ->58.832363        
| Produced ->2425     | Thread-9      | Store Id ->9    | Sale Amt. ->351.19983        
| Consumed ->2425     | Thread-10      | Store Id ->3    | Sale Amt. ->736.52814        
| Produced ->2426     | Thread-7      | Store Id ->7    | Sale Amt. ->321.59576        
| Consumed ->2426     | Thread-10      | Store Id ->4    | Sale Amt. ->342.6754        
| Consumed ->2427     | Thread-11      | Store Id ->9    | Sale Amt. ->969.7719        
| Produced ->2427     | Thread-4      | Store Id ->4    | Sale Amt. ->222.52458        
| Consumed ->2428     | Thread-10      | Store Id ->9    | Sale Amt. ->5.592764        
| Produced ->2428     | Thread-7      | Store Id ->7    | Sale Amt. ->957.65845        
| Consumed ->2429     | Thread-10      | Store Id ->7    | Sale Amt. ->58.832363        
| Produced ->2430     | Thread-9      | Store Id ->9    | Sale Amt. ->616.21454        
| Produced ->2430     | Thread-4      | Store Id ->4    | Sale Amt. ->21.405735        
| Consumed ->2430     | Thread-11      | Store Id ->9    | Sale Amt. ->351.19983        
| Consumed ->2431     | Thread-10      | Store Id ->7    | Sale Amt. ->321.59576        
| Produced ->2431     | Thread-7      | Store Id ->7    | Sale Amt. ->395.13638        
| Consumed ->2432     | Thread-11      | Store Id ->4    | Sale Amt. ->222.52458        
| Produced ->2432     | Thread-3      | Store Id ->3    | Sale Amt. ->199.94058        
| Consumed ->2433     | Thread-11      | Store Id ->7    | Sale Amt. ->957.65845        
| Produced ->2433     | Thread-9      | Store Id ->9    | Sale Amt. ->255.64548        
| Produced ->2434     | Thread-3      | Store Id ->3    | Sale Amt. ->746.6122        
| Consumed ->2434     | Thread-10      | Store Id ->4    | Sale Amt. ->21.405735        
| Produced ->2435     | Thread-7      | Store Id ->7    | Sale Amt. ->333.7152        
| Consumed ->2435     | Thread-11      | Store Id ->9    | Sale Amt. ->616.21454        
| Consumed ->2436     | Thread-10      | Store Id ->7    | Sale Amt. ->395.13638        
| Produced ->2436     | Thread-3      | Store Id ->3    | Sale Amt. ->758.5755        
| Produced ->2438     | Thread-4      | Store Id ->4    | Sale Amt. ->378.6866        
| Produced ->2438     | Thread-6      | Store Id ->6    | Sale Amt. ->203.57425        
| Consumed ->2438     | Thread-10      | Store Id ->9    | Sale Amt. ->255.64548        
| Consumed ->2438     | Thread-11      | Store Id ->3    | Sale Amt. ->199.94058        
| Produced ->2439     | Thread-3      | Store Id ->3    | Sale Amt. ->503.13733        
| Consumed ->2439     | Thread-11      | Store Id ->3    | Sale Amt. ->746.6122        
| Consumed ->2440     | Thread-10      | Store Id ->7    | Sale Amt. ->333.7152        
| Produced ->2440     | Thread-8      | Store Id ->8    | Sale Amt. ->419.0898        
| Consumed ->2441     | Thread-10      | Store Id ->3    | Sale Amt. ->758.5755        
| Produced ->2441     | Thread-3      | Store Id ->3    | Sale Amt. ->735.8493        
| Consumed ->2443     | Thread-10      | Store Id ->4    | Sale Amt. ->378.6866        
| Produced ->2443     | Thread-5      | Store Id ->5    | Sale Amt. ->168.26787        
| Produced ->2443     | Thread-3      | Store Id ->3    | Sale Amt. ->455.84473        
| Consumed ->2443     | Thread-11      | Store Id ->6    | Sale Amt. ->203.57425        
| Consumed ->2444     | Thread-11      | Store Id ->3    | Sale Amt. ->503.13733        
| Produced ->2444     | Thread-3      | Store Id ->3    | Sale Amt. ->951.8243        
| Consumed ->2445     | Thread-10      | Store Id ->8    | Sale Amt. ->419.0898        
| Produced ->2445     | Thread-9      | Store Id ->9    | Sale Amt. ->516.1763        
| Produced ->2446     | Thread-3      | Store Id ->3    | Sale Amt. ->951.1887        
| Consumed ->2446     | Thread-10      | Store Id ->3    | Sale Amt. ->735.8493        
| Produced ->2447     | Thread-1      | Store Id ->1    | Sale Amt. ->323.33664        
| Consumed ->2447     | Thread-11      | Store Id ->3    | Sale Amt. ->455.84473        
| Consumed ->2448     | Thread-10      | Store Id ->5    | Sale Amt. ->168.26787        
| Produced ->2448     | Thread-3      | Store Id ->3    | Sale Amt. ->715.0454        
| Consumed ->2449     | Thread-11      | Store Id ->3    | Sale Amt. ->951.8243        
| Produced ->2449     | Thread-1      | Store Id ->1    | Sale Amt. ->700.1053        
| Consumed ->2450     | Thread-10      | Store Id ->9    | Sale Amt. ->516.1763        
| Produced ->2450     | Thread-3      | Store Id ->3    | Sale Amt. ->874.4579        
| Produced ->2451     | Thread-1      | Store Id ->1    | Sale Amt. ->259.31085        
| Consumed ->2451     | Thread-11      | Store Id ->3    | Sale Amt. ->951.1887        
| Consumed ->2452     | Thread-10      | Store Id ->1    | Sale Amt. ->323.33664        
| Produced ->2452     | Thread-9      | Store Id ->9    | Sale Amt. ->951.2017        
