Starting a Gradle Daemon, 5 busy Daemons could not be reused, use --status for details
> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
5 Producers and 2 Consumers to be initilized 

| Produced ->2     | Thread-3      | Store Id ->3    | Sale Amt. ->245.76694        
| Consumed ->1588     | Thread-5      | Store Id ->2    | Sale Amt. ->208.4115        
| Produced ->1589     | Thread-2      | Store Id ->2    | Sale Amt. ->124.63938        
| Consumed ->1589     | Thread-6      | Store Id ->3    | Sale Amt. ->800.20905        
| Produced ->1590     | Thread-2      | Store Id ->2    | Sale Amt. ->544.8584        
| Consumed ->1590     | Thread-5      | Store Id ->2    | Sale Amt. ->999.4771        
| Consumed ->1591     | Thread-5      | Store Id ->4    | Sale Amt. ->419.03802        
| Produced ->1591     | Thread-3      | Store Id ->3    | Sale Amt. ->431.4035        
| Consumed ->1592     | Thread-6      | Store Id ->4    | Sale Amt. ->532.6714        
| Produced ->1592     | Thread-4      | Store Id ->4    | Sale Amt. ->237.14505        
| Consumed ->1593     | Thread-6      | Store Id ->1    | Sale Amt. ->319.5587        
| Produced ->1593     | Thread-4      | Store Id ->4    | Sale Amt. ->250.24417        
| Consumed ->1594     | Thread-5      | Store Id ->2    | Sale Amt. ->124.63938        
| Produced ->1594     | Thread-1      | Store Id ->1    | Sale Amt. ->451.29916        
| Consumed ->1595     | Thread-5      | Store Id ->2    | Sale Amt. ->544.8584        
| Produced ->1595     | Thread-3      | Store Id ->3    | Sale Amt. ->173.63116        
| Consumed ->1597     | Thread-5      | Store Id ->3    | Sale Amt. ->431.4035        
| Produced ->1597     | Thread-2      | Store Id ->2    | Sale Amt. ->989.436        
| Produced ->1597     | Thread-0      | Store Id ->0    | Sale Amt. ->494.85156        
| Consumed ->1597     | Thread-6      | Store Id ->4    | Sale Amt. ->237.14505        
| Consumed ->1598     | Thread-6      | Store Id ->4    | Sale Amt. ->250.24417        
| Produced ->1598     | Thread-0      | Store Id ->0    | Sale Amt. ->233.57584        
| Consumed ->1599     | Thread-5      | Store Id ->1    | Sale Amt. ->451.29916        
| Produced ->1599     | Thread-3      | Store Id ->3    | Sale Amt. ->840.0944        
| Consumed ->1600     | Thread-5      | Store Id ->3    | Sale Amt. ->173.63116        
| Produced ->1600     | Thread-2      | Store Id ->2    | Sale Amt. ->885.29895        
| Consumed ->1601     | Thread-6      | Store Id ->0    | Sale Amt. ->494.85156        
| Produced ->1601     | Thread-3      | Store Id ->3    | Sale Amt. ->762.4101        
| Produced ->1602     | Thread-2      | Store Id ->2    | Sale Amt. ->23.328613        
| Consumed ->1602     | Thread-5      | Store Id ->2    | Sale Amt. ->989.436        
| Produced ->1603     | Thread-1      | Store Id ->1    | Sale Amt. ->694.14044        
| Consumed ->1603     | Thread-6      | Store Id ->0    | Sale Amt. ->233.57584        
| Produced ->1604     | Thread-3      | Store Id ->3    | Sale Amt. ->490.74588        
| Consumed ->1604     | Thread-6      | Store Id ->3    | Sale Amt. ->840.0944        
| Consumed ->1605     | Thread-5      | Store Id ->2    | Sale Amt. ->885.29895        
| Produced ->1605     | Thread-1      | Store Id ->1    | Sale Amt. ->555.87976        
| Consumed ->1606     | Thread-6      | Store Id ->3    | Sale Amt. ->762.4101        
| Produced ->1606     | Thread-0      | Store Id ->0    | Sale Amt. ->517.268        
| Produced ->1607     | Thread-3      | Store Id ->3    | Sale Amt. ->602.84644        
| Consumed ->1607     | Thread-6      | Store Id ->2    | Sale Amt. ->23.328613        
| Produced ->1608     | Thread-1      | Store Id ->1    | Sale Amt. ->959.6839        
| Consumed ->1608     | Thread-5      | Store Id ->1    | Sale Amt. ->694.14044        
| Consumed ->1609     | Thread-6      | Store Id ->3    | Sale Amt. ->490.74588        
| Produced ->1609     | Thread-3      | Store Id ->3    | Sale Amt. ->692.859        
| Produced ->1610     | Thread-1      | Store Id ->1    | Sale Amt. ->486.27228        
| Consumed ->1610     | Thread-6      | Store Id ->1    | Sale Amt. ->555.87976        
| Produced ->1611     | Thread-0      | Store Id ->0    | Sale Amt. ->898.0718        
| Consumed ->1611     | Thread-5      | Store Id ->0    | Sale Amt. ->517.268        
| Consumed ->1612     | Thread-6      | Store Id ->3    | Sale Amt. ->602.84644        
| Produced ->1612     | Thread-3      | Store Id ->3    | Sale Amt. ->790.0517        
| Consumed ->1613     | Thread-5      | Store Id ->1    | Sale Amt. ->959.6839        
| Produced ->1613     | Thread-2      | Store Id ->2    | Sale Amt. ->239.37556        
| Produced ->1614     | Thread-0      | Store Id ->0    | Sale Amt. ->935.8868        
| Consumed ->1614     | Thread-6      | Store Id ->3    | Sale Amt. ->692.859        
| Consumed ->1616     | Thread-5      | Store Id ->1    | Sale Amt. ->486.27228        
| Consumed ->1616     | Thread-6      | Store Id ->0    | Sale Amt. ->898.0718        
| Produced ->1616     | Thread-3      | Store Id ->3    | Sale Amt. ->106.34336        
| Produced ->1616     | Thread-2      | Store Id ->2    | Sale Amt. ->851.2533        
| Consumed ->1617     | Thread-5      | Store Id ->3    | Sale Amt. ->790.0517        
| Produced ->1617     | Thread-3      | Store Id ->3    | Sale Amt. ->749.3256        
| Produced ->1618     | Thread-4      | Store Id ->4    | Sale Amt. ->569.0372        
| Consumed ->1618     | Thread-6      | Store Id ->2    | Sale Amt. ->239.37556        
| Produced ->1619     | Thread-2      | Store Id ->2    | Sale Amt. ->348.884        
| Consumed ->1619     | Thread-6      | Store Id ->0    | Sale Amt. ->935.8868        
| Produced ->1620     | Thread-4      | Store Id ->4    | Sale Amt. ->631.4136        
| Consumed ->1620     | Thread-5      | Store Id ->3    | Sale Amt. ->106.34336        
| Consumed ->1621     | Thread-6      | Store Id ->2    | Sale Amt. ->851.2533        
| Produced ->1621     | Thread-0      | Store Id ->0    | Sale Amt. ->719.056        
| Consumed ->1622     | Thread-5      | Store Id ->3    | Sale Amt. ->749.3256        
| Produced ->1622     | Thread-3      | Store Id ->3    | Sale Amt. ->108.81253        
| Produced ->1623     | Thread-1      | Store Id ->1    | Sale Amt. ->536.70135        
| Consumed ->1623     | Thread-6      | Store Id ->4    | Sale Amt. ->569.0372        
| Produced ->1624     | Thread-0      | Store Id ->0    | Sale Amt. ->885.9753        
| Consumed ->1624     | Thread-5      | Store Id ->2    | Sale Amt. ->348.884        
| Consumed ->1625     | Thread-6      | Store Id ->4    | Sale Amt. ->631.4136        
| Produced ->1625     | Thread-1      | Store Id ->1    | Sale Amt. ->554.9361        
| Consumed ->1627     | Thread-6      | Store Id ->0    | Sale Amt. ->719.056        
| Produced ->1627     | Thread-4      | Store Id ->4    | Sale Amt. ->472.80368        
| Consumed ->1627     | Thread-5      | Store Id ->3    | Sale Amt. ->108.81253        
| Produced ->1627     | Thread-2      | Store Id ->2    | Sale Amt. ->199.02075        
| Produced ->1628     | Thread-3      | Store Id ->3    | Sale Amt. ->89.86971        
| Consumed ->1628     | Thread-5      | Store Id ->1    | Sale Amt. ->536.70135        
| Consumed ->1629     | Thread-6      | Store Id ->0    | Sale Amt. ->885.9753        
| Produced ->1629     | Thread-1      | Store Id ->1    | Sale Amt. ->408.32538        
| Consumed ->1630     | Thread-6      | Store Id ->1    | Sale Amt. ->554.9361        
| Produced ->1630     | Thread-0      | Store Id ->0    | Sale Amt. ->953.9092        
| Produced ->1631     | Thread-3      | Store Id ->3    | Sale Amt. ->768.96075        
| Consumed ->1631     | Thread-6      | Store Id ->4    | Sale Amt. ->472.80368        
| Consumed ->1632     | Thread-5      | Store Id ->2    | Sale Amt. ->199.02075        
| Produced ->1632     | Thread-3      | Store Id ->3    | Sale Amt. ->564.0992        
| Consumed ->1633     | Thread-6      | Store Id ->3    | Sale Amt. ->89.86971        
| Produced ->1633     | Thread-0      | Store Id ->0    | Sale Amt. ->653.0277        
| Consumed ->1634     | Thread-5      | Store Id ->1    | Sale Amt. ->408.32538        
| Produced ->1634     | Thread-1      | Store Id ->1    | Sale Amt. ->878.7714        
| Produced ->1635     | Thread-3      | Store Id ->3    | Sale Amt. ->112.033356        
| Consumed ->1635     | Thread-6      | Store Id ->0    | Sale Amt. ->953.9092        
| Consumed ->1636     | Thread-5      | Store Id ->3    | Sale Amt. ->768.96075        
| Produced ->1636     | Thread-2      | Store Id ->2    | Sale Amt. ->829.7169        
| Consumed ->1637     | Thread-6      | Store Id ->3    | Sale Amt. ->564.0992        
| Produced ->1637     | Thread-1      | Store Id ->1    | Sale Amt. ->434.8818        
| Produced ->1638     | Thread-4      | Store Id ->4    | Sale Amt. ->505.882        
| Consumed ->1638     | Thread-5      | Store Id ->0    | Sale Amt. ->653.0277        
| Produced ->1639     | Thread-4      | Store Id ->4    | Sale Amt. ->260.66824        
| Consumed ->1639     | Thread-6      | Store Id ->1    | Sale Amt. ->878.7714        
| Consumed ->1640     | Thread-5      | Store Id ->3    | Sale Amt. ->112.033356        
| Produced ->1640     | Thread-0      | Store Id ->0    | Sale Amt. ->468.35373        
| Produced ->1641     | Thread-1      | Store Id ->1    | Sale Amt. ->480.5379        
| Consumed ->1641     | Thread-6      | Store Id ->2    | Sale Amt. ->829.7169        
| Produced ->1642     | Thread-3      | Store Id ->3    | Sale Amt. ->648.1185        
| Consumed ->1642     | Thread-6      | Store Id ->1    | Sale Amt. ->434.8818        
| Produced ->1643     | Thread-3      | Store Id ->3    | Sale Amt. ->421.96234        
| Produced ->1644     | Thread-2      | Store Id ->2    | Sale Amt. ->576.74243        
| Consumed ->1644     | Thread-6      | Store Id ->4    | Sale Amt. ->260.66824        
| Consumed ->1644     | Thread-5      | Store Id ->4    | Sale Amt. ->505.882        
| Produced ->1645     | Thread-4      | Store Id ->4    | Sale Amt. ->561.7831        
| Consumed ->1645     | Thread-6      | Store Id ->0    | Sale Amt. ->468.35373        
| Produced ->1646     | Thread-2      | Store Id ->2    | Sale Amt. ->180.63263        
| Consumed ->1646     | Thread-5      | Store Id ->1    | Sale Amt. ->480.5379        
| Consumed ->1647     | Thread-6      | Store Id ->3    | Sale Amt. ->648.1185        
| Produced ->1647     | Thread-1      | Store Id ->1    | Sale Amt. ->831.77655        
| Produced ->1648     | Thread-4      | Store Id ->4    | Sale Amt. ->78.97394        
| Consumed ->1648     | Thread-5      | Store Id ->3    | Sale Amt. ->421.96234        
| Produced ->1649     | Thread-2      | Store Id ->2    | Sale Amt. ->561.5537        
| Consumed ->1649     | Thread-5      | Store Id ->2    | Sale Amt. ->576.74243        
| Consumed ->1650     | Thread-6      | Store Id ->4    | Sale Amt. ->561.7831        
| Produced ->1650     | Thread-3      | Store Id ->3    | Sale Amt. ->420.45502        
| Consumed ->1651     | Thread-5      | Store Id ->2    | Sale Amt. ->180.63263        
| Produced ->1651     | Thread-4      | Store Id ->4    | Sale Amt. ->748.83954        
| Consumed ->1652     | Thread-6      | Store Id ->1    | Sale Amt. ->831.77655        
| Produced ->1652     | Thread-0      | Store Id ->0    | Sale Amt. ->959.9773        
| Consumed ->1653     | Thread-5      | Store Id ->4    | Sale Amt. ->78.97394        
| Produced ->1653     | Thread-4      | Store Id ->4    | Sale Amt. ->628.68805        
| Produced ->1654     | Thread-3      | Store Id ->3    | Sale Amt. ->763.8112        
| Consumed ->1654     | Thread-6      | Store Id ->2    | Sale Amt. ->561.5537        
| Produced ->1655     | Thread-0      | Store Id ->0    | Sale Amt. ->278.4423        
| Consumed ->1655     | Thread-5      | Store Id ->3    | Sale Amt. ->420.45502        
| Produced ->1656     | Thread-0      | Store Id ->0    | Sale Amt. ->791.93317        
| Consumed ->1656     | Thread-5      | Store Id ->4    | Sale Amt. ->748.83954        
| Consumed ->1657     | Thread-6      | Store Id ->0    | Sale Amt. ->959.9773        
| Produced ->1657     | Thread-1      | Store Id ->1    | Sale Amt. ->104.9106        
| Produced ->1658     | Thread-0      | Store Id ->0    | Sale Amt. ->598.09424        
| Consumed ->1658     | Thread-5      | Store Id ->4    | Sale Amt. ->628.68805        
| Consumed ->1659     | Thread-6      | Store Id ->3    | Sale Amt. ->763.8112        
| Produced ->1659     | Thread-2      | Store Id ->2    | Sale Amt. ->545.7698        
| Produced ->1660     | Thread-0      | Store Id ->0    | Sale Amt. ->966.5139        
| Consumed ->1660     | Thread-6      | Store Id ->0    | Sale Amt. ->278.4423        
| Produced ->1661     | Thread-3      | Store Id ->3    | Sale Amt. ->166.53938        
| Consumed ->1661     | Thread-5      | Store Id ->0    | Sale Amt. ->791.93317        
| Produced ->1662     | Thread-2      | Store Id ->2    | Sale Amt. ->271.41745        
| Consumed ->1662     | Thread-6      | Store Id ->1    | Sale Amt. ->104.9106        
| Consumed ->1663     | Thread-5      | Store Id ->0    | Sale Amt. ->598.09424        
| Produced ->1663     | Thread-4      | Store Id ->4    | Sale Amt. ->257.58325        
| Produced ->1664     | Thread-0      | Store Id ->0    | Sale Amt. ->546.9985        
| Consumed ->1664     | Thread-6      | Store Id ->2    | Sale Amt. ->545.7698        
| Produced ->1665     | Thread-2      | Store Id ->2    | Sale Amt. ->583.9985        
| Consumed ->1665     | Thread-5      | Store Id ->0    | Sale Amt. ->966.5139        
| Consumed ->1666     | Thread-6      | Store Id ->3    | Sale Amt. ->166.53938        
| Produced ->1666     | Thread-3      | Store Id ->3    | Sale Amt. ->436.26602        
| Consumed ->1667     | Thread-5      | Store Id ->2    | Sale Amt. ->271.41745        
| Produced ->1667     | Thread-2      | Store Id ->2    | Sale Amt. ->426.55743        
| Consumed ->1668     | Thread-6      | Store Id ->4    | Sale Amt. ->257.58325        
| Produced ->1668     | Thread-3      | Store Id ->3    | Sale Amt. ->555.5608        
| Produced ->1669     | Thread-0      | Store Id ->0    | Sale Amt. ->464.4588        
| Consumed ->1669     | Thread-5      | Store Id ->0    | Sale Amt. ->546.9985        
| Consumed ->1670     | Thread-5      | Store Id ->2    | Sale Amt. ->583.9985        
| Produced ->1670     | Thread-2      | Store Id ->2    | Sale Amt. ->974.7744        
| Produced ->1671     | Thread-0      | Store Id ->0    | Sale Amt. ->227.17744        
| Consumed ->1671     | Thread-6      | Store Id ->3    | Sale Amt. ->436.26602        
| Produced ->1672     | Thread-2      | Store Id ->2    | Sale Amt. ->285.16946        
| Consumed ->1672     | Thread-5      | Store Id ->2    | Sale Amt. ->426.55743        
| Consumed ->1673     | Thread-6      | Store Id ->3    | Sale Amt. ->555.5608        
| Produced ->1673     | Thread-0      | Store Id ->0    | Sale Amt. ->278.7965        
| Produced ->1674     | Thread-3      | Store Id ->3    | Sale Amt. ->679.726        
| Consumed ->1674     | Thread-5      | Store Id ->0    | Sale Amt. ->464.4588        
| Consumed ->1675     | Thread-6      | Store Id ->2    | Sale Amt. ->974.7744        
| Produced ->1675     | Thread-1      | Store Id ->1    | Sale Amt. ->887.4072        
| Consumed ->1676     | Thread-6      | Store Id ->0    | Sale Amt. ->227.17744        
| Produced ->1676     | Thread-0      | Store Id ->0    | Sale Amt. ->856.4869        
| Produced ->1677     | Thread-4      | Store Id ->4    | Sale Amt. ->649.04956        
| Consumed ->1677     | Thread-5      | Store Id ->2    | Sale Amt. ->285.16946        
| Consumed ->1678     | Thread-6      | Store Id ->0    | Sale Amt. ->278.7965        
| Produced ->1678     | Thread-1      | Store Id ->1    | Sale Amt. ->702.8592        
| Consumed ->1679     | Thread-5      | Store Id ->3    | Sale Amt. ->679.726        
| Produced ->1679     | Thread-4      | Store Id ->4    | Sale Amt. ->933.3529        
| Produced ->1680     | Thread-1      | Store Id ->1    | Sale Amt. ->112.8158        
| Consumed ->1680     | Thread-6      | Store Id ->1    | Sale Amt. ->887.4072        
| Produced ->1681     | Thread-1      | Store Id ->1    | Sale Amt. ->721.2082        
| Consumed ->1681     | Thread-5      | Store Id ->0    | Sale Amt. ->856.4869        
| Produced ->1682     | Thread-1      | Store Id ->1    | Sale Amt. ->958.15436        
| Consumed ->1682     | Thread-6      | Store Id ->4    | Sale Amt. ->649.04956        
| Consumed ->1683     | Thread-5      | Store Id ->1    | Sale Amt. ->702.8592        
| Produced ->1683     | Thread-1      | Store Id ->1    | Sale Amt. ->426.0685        
| Consumed ->1684     | Thread-5      | Store Id ->4    | Sale Amt. ->933.3529        
| Produced ->1684     | Thread-4      | Store Id ->4    | Sale Amt. ->292.55078        
| Consumed ->1685     | Thread-5      | Store Id ->1    | Sale Amt. ->112.8158        
| Produced ->1685     | Thread-0      | Store Id ->0    | Sale Amt. ->762.1598        
| Produced ->1686     | Thread-3      | Store Id ->3    | Sale Amt. ->876.5983        
| Consumed ->1686     | Thread-6      | Store Id ->1    | Sale Amt. ->721.2082        
| Consumed ->1687     | Thread-5      | Store Id ->1    | Sale Amt. ->958.15436        
| Produced ->1687     | Thread-1      | Store Id ->1    | Sale Amt. ->411.61215        
| Consumed ->1688     | Thread-6      | Store Id ->1    | Sale Amt. ->426.0685        
| Produced ->1688     | Thread-3      | Store Id ->3    | Sale Amt. ->300.13083        
| Produced ->1689     | Thread-2      | Store Id ->2    | Sale Amt. ->704.199        
| Consumed ->1689     | Thread-5      | Store Id ->4    | Sale Amt. ->292.55078        
| Consumed ->1690     | Thread-6      | Store Id ->0    | Sale Amt. ->762.1598        
| Produced ->1690     | Thread-3      | Store Id ->3    | Sale Amt. ->711.25385        
| Produced ->1691     | Thread-4      | Store Id ->4    | Sale Amt. ->126.881165        
| Consumed ->1691     | Thread-5      | Store Id ->3    | Sale Amt. ->876.5983        
| Produced ->1692     | Thread-2      | Store Id ->2    | Sale Amt. ->916.9823        
| Consumed ->1692     | Thread-6      | Store Id ->1    | Sale Amt. ->411.61215        
| Produced ->1693     | Thread-3      | Store Id ->3    | Sale Amt. ->794.11743        
| Consumed ->1693     | Thread-6      | Store Id ->3    | Sale Amt. ->300.13083        
| Consumed ->1694     | Thread-5      | Store Id ->2    | Sale Amt. ->704.199        
| Produced ->1694     | Thread-3      | Store Id ->3    | Sale Amt. ->302.10065        
| Consumed ->1695     | Thread-6      | Store Id ->3    | Sale Amt. ->711.25385        
| Produced ->1695     | Thread-0      | Store Id ->0    | Sale Amt. ->152.64583        
| Consumed ->1696     | Thread-5      | Store Id ->4    | Sale Amt. ->126.881165        
| Produced ->1696     | Thread-4      | Store Id ->4    | Sale Amt. ->344.07993        
| Produced ->1697     | Thread-2      | Store Id ->2    | Sale Amt. ->989.665        
| Consumed ->1697     | Thread-6      | Store Id ->2    | Sale Amt. ->916.9823        
| Produced ->1698     | Thread-4      | Store Id ->4    | Sale Amt. ->640.605        
| Consumed ->1698     | Thread-5      | Store Id ->3    | Sale Amt. ->794.11743        
| Consumed ->1699     | Thread-6      | Store Id ->3    | Sale Amt. ->302.10065        
| Produced ->1699     | Thread-1      | Store Id ->1    | Sale Amt. ->585.677        
| Consumed ->1700     | Thread-5      | Store Id ->0    | Sale Amt. ->152.64583        
| Produced ->1700     | Thread-3      | Store Id ->3    | Sale Amt. ->753.27936        
| Consumed ->1701     | Thread-6      | Store Id ->4    | Sale Amt. ->344.07993        
| Produced ->1701     | Thread-2      | Store Id ->2    | Sale Amt. ->54.666573        
| Produced ->1702     | Thread-2      | Store Id ->2    | Sale Amt. ->96.20502        
| Consumed ->1702     | Thread-5      | Store Id ->2    | Sale Amt. ->989.665        
| Consumed ->1703     | Thread-6      | Store Id ->4    | Sale Amt. ->640.605        
| Produced ->1703     | Thread-3      | Store Id ->3    | Sale Amt. ->368.03873        
| Consumed ->1704     | Thread-5      | Store Id ->1    | Sale Amt. ->585.677        
| Produced ->1704     | Thread-0      | Store Id ->0    | Sale Amt. ->490.90237        
| Consumed ->1705     | Thread-5      | Store Id ->3    | Sale Amt. ->753.27936        
| Produced ->1705     | Thread-2      | Store Id ->2    | Sale Amt. ->600.2868        
| Produced ->1706     | Thread-0      | Store Id ->0    | Sale Amt. ->366.80942        
| Consumed ->1706     | Thread-6      | Store Id ->2    | Sale Amt. ->54.666573        
| Consumed ->1707     | Thread-5      | Store Id ->2    | Sale Amt. ->96.20502        
| Produced ->1707     | Thread-0      | Store Id ->0    | Sale Amt. ->771.4423        
| Consumed ->1708     | Thread-5      | Store Id ->3    | Sale Amt. ->368.03873        
| Produced ->1708     | Thread-0      | Store Id ->0    | Sale Amt. ->736.83905        
| Produced ->1709     | Thread-4      | Store Id ->4    | Sale Amt. ->16.734339        
| Consumed ->1709     | Thread-6      | Store Id ->0    | Sale Amt. ->490.90237        
| Produced ->1710     | Thread-2      | Store Id ->2    | Sale Amt. ->52.2671        
| Consumed ->1710     | Thread-5      | Store Id ->2    | Sale Amt. ->600.2868        
| Consumed ->1711     | Thread-5      | Store Id ->0    | Sale Amt. ->366.80942        
| Produced ->1711     | Thread-0      | Store Id ->0    | Sale Amt. ->949.68097        
| Produced ->1712     | Thread-3      | Store Id ->3    | Sale Amt. ->695.1097        
| Consumed ->1712     | Thread-5      | Store Id ->0    | Sale Amt. ->771.4423        
| Consumed ->1713     | Thread-6      | Store Id ->0    | Sale Amt. ->736.83905        
| Produced ->1713     | Thread-2      | Store Id ->2    | Sale Amt. ->739.24567        
| Consumed ->1714     | Thread-5      | Store Id ->4    | Sale Amt. ->16.734339        
| Produced ->1714     | Thread-4      | Store Id ->4    | Sale Amt. ->84.47699        
| Produced ->1715     | Thread-2      | Store Id ->2    | Sale Amt. ->426.98285        
| Consumed ->1715     | Thread-6      | Store Id ->2    | Sale Amt. ->52.2671        
| Produced ->1716     | Thread-4      | Store Id ->4    | Sale Amt. ->686.0818        
| Consumed ->1716     | Thread-5      | Store Id ->0    | Sale Amt. ->949.68097        
| Consumed ->1717     | Thread-6      | Store Id ->3    | Sale Amt. ->695.1097        
| Produced ->1717     | Thread-3      | Store Id ->3    | Sale Amt. ->789.37524        
| Produced ->1718     | Thread-4      | Store Id ->4    | Sale Amt. ->630.5738        
| Consumed ->1718     | Thread-6      | Store Id ->2    | Sale Amt. ->739.24567        
| Consumed ->1720     | Thread-5      | Store Id ->4    | Sale Amt. ->84.47699        
| Produced ->1720     | Thread-2      | Store Id ->2    | Sale Amt. ->740.74365        
| Consumed ->1720     | Thread-6      | Store Id ->2    | Sale Amt. ->426.98285        
| Produced ->1720     | Thread-0      | Store Id ->0    | Sale Amt. ->434.80554        
| Consumed ->1721     | Thread-5      | Store Id ->4    | Sale Amt. ->686.0818        
| Produced ->1721     | Thread-2      | Store Id ->2    | Sale Amt. ->767.11975        
| Consumed ->1722     | Thread-5      | Store Id ->3    | Sale Amt. ->789.37524        
| Produced ->1722     | Thread-1      | Store Id ->1    | Sale Amt. ->578.9357        
| Produced ->1723     | Thread-4      | Store Id ->4    | Sale Amt. ->504.20828        
| Consumed ->1723     | Thread-6      | Store Id ->4    | Sale Amt. ->630.5738        
| Consumed ->1724     | Thread-5      | Store Id ->2    | Sale Amt. ->740.74365        
| Produced ->1724     | Thread-2      | Store Id ->2    | Sale Amt. ->924.8093        
| Produced ->1725     | Thread-2      | Store Id ->2    | Sale Amt. ->990.5066        
| Consumed ->1725     | Thread-5      | Store Id ->0    | Sale Amt. ->434.80554        
| Consumed ->1726     | Thread-6      | Store Id ->2    | Sale Amt. ->767.11975        
| Produced ->1726     | Thread-3      | Store Id ->3    | Sale Amt. ->304.01678        
| Produced ->1727     | Thread-1      | Store Id ->1    | Sale Amt. ->563.15515        
| Consumed ->1727     | Thread-6      | Store Id ->1    | Sale Amt. ->578.9357        
| Consumed ->1728     | Thread-5      | Store Id ->4    | Sale Amt. ->504.20828        
| Produced ->1728     | Thread-2      | Store Id ->2    | Sale Amt. ->471.7467        
| Consumed ->1729     | Thread-5      | Store Id ->2    | Sale Amt. ->924.8093        
| Produced ->1729     | Thread-0      | Store Id ->0    | Sale Amt. ->182.56926        
| Consumed ->1730     | Thread-6      | Store Id ->2    | Sale Amt. ->990.5066        
| Produced ->1730     | Thread-3      | Store Id ->3    | Sale Amt. ->598.23114        
| Consumed ->1731     | Thread-5      | Store Id ->3    | Sale Amt. ->304.01678        
| Produced ->1731     | Thread-0      | Store Id ->0    | Sale Amt. ->296.83792        
| Consumed ->1732     | Thread-5      | Store Id ->1    | Sale Amt. ->563.15515        
| Produced ->1732     | Thread-1      | Store Id ->1    | Sale Amt. ->882.7559        
| Produced ->1733     | Thread-3      | Store Id ->3    | Sale Amt. ->140.54422        
| Consumed ->1733     | Thread-6      | Store Id ->2    | Sale Amt. ->471.7467        
| Consumed ->1734     | Thread-6      | Store Id ->0    | Sale Amt. ->182.56926        
| Produced ->1734     | Thread-1      | Store Id ->1    | Sale Amt. ->737.68115        
| Consumed ->1736     | Thread-6      | Store Id ->3    | Sale Amt. ->598.23114        
| Produced ->1736     | Thread-2      | Store Id ->2    | Sale Amt. ->514.08093        
| Produced ->1736     | Thread-4      | Store Id ->4    | Sale Amt. ->689.7243        
| Consumed ->1736     | Thread-5      | Store Id ->0    | Sale Amt. ->296.83792        
| Consumed ->1737     | Thread-5      | Store Id ->1    | Sale Amt. ->882.7559        
| Produced ->1737     | Thread-3      | Store Id ->3    | Sale Amt. ->901.9298        
| Produced ->1738     | Thread-1      | Store Id ->1    | Sale Amt. ->211.26266        
| Consumed ->1738     | Thread-5      | Store Id ->3    | Sale Amt. ->140.54422        
| Produced ->1739     | Thread-3      | Store Id ->3    | Sale Amt. ->658.42883        
| Consumed ->1739     | Thread-6      | Store Id ->1    | Sale Amt. ->737.68115        
| Consumed ->1740     | Thread-5      | Store Id ->2    | Sale Amt. ->514.08093        
| Produced ->1740     | Thread-4      | Store Id ->4    | Sale Amt. ->58.056587        
| Consumed ->1741     | Thread-5      | Store Id ->4    | Sale Amt. ->689.7243        
| Produced ->1741     | Thread-1      | Store Id ->1    | Sale Amt. ->497.27863        
| Consumed ->1742     | Thread-5      | Store Id ->3    | Sale Amt. ->901.9298        
| Produced ->1742     | Thread-4      | Store Id ->4    | Sale Amt. ->878.7595        
| Consumed ->1743     | Thread-6      | Store Id ->1    | Sale Amt. ->211.26266        
| Produced ->1743     | Thread-2      | Store Id ->2    | Sale Amt. ->296.64383        
| Consumed ->1745     | Thread-6      | Store Id ->4    | Sale Amt. ->58.056587        
| Produced ->1745     | Thread-0      | Store Id ->0    | Sale Amt. ->161.07397        
| Produced ->1745     | Thread-1      | Store Id ->1    | Sale Amt. ->559.6455        
| Consumed ->1745     | Thread-5      | Store Id ->3    | Sale Amt. ->658.42883        
| Consumed ->1746     | Thread-6      | Store Id ->1    | Sale Amt. ->497.27863        
| Produced ->1747     | Thread-4      | Store Id ->4    | Sale Amt. ->684.30914        
| Consumed ->1747     | Thread-5      | Store Id ->4    | Sale Amt. ->878.7595        
| Produced ->1747     | Thread-3      | Store Id ->3    | Sale Amt. ->876.47375        
| Produced ->1748     | Thread-2      | Store Id ->2    | Sale Amt. ->400.75702        
| Consumed ->1748     | Thread-6      | Store Id ->2    | Sale Amt. ->296.64383        
| Produced ->1749     | Thread-2      | Store Id ->2    | Sale Amt. ->316.02618        
| Consumed ->1749     | Thread-5      | Store Id ->1    | Sale Amt. ->559.6455        
| Consumed ->1751     | Thread-6      | Store Id ->0    | Sale Amt. ->161.07397        
| Produced ->1751     | Thread-4      | Store Id ->4    | Sale Amt. ->134.89961        
| Consumed ->1751     | Thread-5      | Store Id ->4    | Sale Amt. ->684.30914        
| Produced ->1751     | Thread-3      | Store Id ->3    | Sale Amt. ->429.79565        
| Consumed ->1752     | Thread-5      | Store Id ->3    | Sale Amt. ->876.47375        
| Produced ->1752     | Thread-2      | Store Id ->2    | Sale Amt. ->513.7431        
| Consumed ->1753     | Thread-5      | Store Id ->2    | Sale Amt. ->400.75702        
| Consumed ->1754     | Thread-6      | Store Id ->2    | Sale Amt. ->316.02618        
| Produced ->1754     | Thread-4      | Store Id ->4    | Sale Amt. ->935.6812        
| Produced ->1754     | Thread-3      | Store Id ->3    | Sale Amt. ->750.50964        
| Consumed ->1755     | Thread-5      | Store Id ->4    | Sale Amt. ->134.89961        
