> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
2 Producers and 5 Consumers to be initilized 

| Consumed ->5     | Thread-5      | Store Id ->0    | Sale Amt. ->43.91056        
| Produced ->1361     | Thread-0      | Store Id ->0    | Sale Amt. ->73.57061        
| Consumed ->1361     | Thread-4      | Store Id ->1    | Sale Amt. ->905.53015        
| Produced ->1364     | Thread-1      | Store Id ->1    | Sale Amt. ->670.847        
| Consumed ->1364     | Thread-5      | Store Id ->1    | Sale Amt. ->670.847        
| Produced ->1364     | Thread-0      | Store Id ->0    | Sale Amt. ->448.60623        
| Consumed ->1364     | Thread-2      | Store Id ->0    | Sale Amt. ->448.60623        
| Produced ->1364     | Thread-1      | Store Id ->1    | Sale Amt. ->916.5798        
| Consumed ->1364     | Thread-4      | Store Id ->1    | Sale Amt. ->916.5798        
| Produced ->1367     | Thread-0      | Store Id ->0    | Sale Amt. ->573.06        
| Consumed ->1367     | Thread-5      | Store Id ->0    | Sale Amt. ->573.06        
| Consumed ->1367     | Thread-4      | Store Id ->1    | Sale Amt. ->717.6404        
| Produced ->1367     | Thread-1      | Store Id ->1    | Sale Amt. ->717.6404        
| Produced ->1369     | Thread-0      | Store Id ->0    | Sale Amt. ->124.2534        
| Consumed ->1369     | Thread-4      | Store Id ->0    | Sale Amt. ->124.2534        
| Produced ->1369     | Thread-1      | Store Id ->1    | Sale Amt. ->720.29193        
| Consumed ->1369     | Thread-5      | Store Id ->1    | Sale Amt. ->720.29193        
| Produced ->1370     | Thread-0      | Store Id ->0    | Sale Amt. ->871.07294        
| Consumed ->1370     | Thread-4      | Store Id ->0    | Sale Amt. ->871.07294        
| Produced ->1372     | Thread-0      | Store Id ->0    | Sale Amt. ->498.63846        
| Consumed ->1372     | Thread-4      | Store Id ->0    | Sale Amt. ->498.63846        
| Produced ->1372     | Thread-1      | Store Id ->1    | Sale Amt. ->501.6824        
| Consumed ->1372     | Thread-2      | Store Id ->1    | Sale Amt. ->501.6824        
| Produced ->1372     | Thread-0      | Store Id ->0    | Sale Amt. ->390.21475        
| Consumed ->1372     | Thread-5      | Store Id ->0    | Sale Amt. ->390.21475        
| Consumed ->1373     | Thread-2      | Store Id ->1    | Sale Amt. ->105.60875        
| Produced ->1373     | Thread-1      | Store Id ->1    | Sale Amt. ->105.60875        
| Produced ->1374     | Thread-0      | Store Id ->0    | Sale Amt. ->772.5453        
| Consumed ->1374     | Thread-4      | Store Id ->0    | Sale Amt. ->772.5453        
| Consumed ->1375     | Thread-2      | Store Id ->0    | Sale Amt. ->27.96349        
| Produced ->1375     | Thread-0      | Store Id ->0    | Sale Amt. ->27.96349        
| Produced ->1375     | Thread-1      | Store Id ->1    | Sale Amt. ->514.6048        
| Consumed ->1375     | Thread-6      | Store Id ->1    | Sale Amt. ->514.6048        
| Consumed ->1376     | Thread-5      | Store Id ->0    | Sale Amt. ->393.66138        
| Produced ->1376     | Thread-0      | Store Id ->0    | Sale Amt. ->393.66138        
| Consumed ->1377     | Thread-6      | Store Id ->1    | Sale Amt. ->310.87665        
| Produced ->1377     | Thread-1      | Store Id ->1    | Sale Amt. ->310.87665        
| Produced ->1379     | Thread-1      | Store Id ->1    | Sale Amt. ->635.6921        
| Consumed ->1379     | Thread-2      | Store Id ->1    | Sale Amt. ->635.6921        
| Produced ->1380     | Thread-1      | Store Id ->1    | Sale Amt. ->396.6293        
| Consumed ->1380     | Thread-6      | Store Id ->1    | Sale Amt. ->396.6293        
| Consumed ->1380     | Thread-4      | Store Id ->1    | Sale Amt. ->476.10272        
| Produced ->1380     | Thread-1      | Store Id ->1    | Sale Amt. ->476.10272        
| Consumed ->1381     | Thread-6      | Store Id ->0    | Sale Amt. ->792.72034        
| Produced ->1381     | Thread-0      | Store Id ->0    | Sale Amt. ->792.72034        
| Produced ->1382     | Thread-1      | Store Id ->1    | Sale Amt. ->897.39484        
| Consumed ->1382     | Thread-5      | Store Id ->1    | Sale Amt. ->897.39484        
| Produced ->1383     | Thread-0      | Store Id ->0    | Sale Amt. ->219.40092        
| Consumed ->1383     | Thread-2      | Store Id ->0    | Sale Amt. ->219.40092        
| Produced ->1386     | Thread-1      | Store Id ->1    | Sale Amt. ->315.20035        
| Consumed ->1386     | Thread-6      | Store Id ->1    | Sale Amt. ->315.20035        
| Produced ->1387     | Thread-1      | Store Id ->1    | Sale Amt. ->894.7461        
| Consumed ->1387     | Thread-5      | Store Id ->1    | Sale Amt. ->894.7461        
| Produced ->1387     | Thread-0      | Store Id ->0    | Sale Amt. ->751.9695        
| Consumed ->1387     | Thread-2      | Store Id ->0    | Sale Amt. ->751.9695        
| Produced ->1390     | Thread-1      | Store Id ->1    | Sale Amt. ->41.7728        
| Consumed ->1390     | Thread-2      | Store Id ->1    | Sale Amt. ->41.7728        
| Produced ->1390     | Thread-0      | Store Id ->0    | Sale Amt. ->375.74585        
| Consumed ->1390     | Thread-5      | Store Id ->0    | Sale Amt. ->375.74585        
| Consumed ->1390     | Thread-4      | Store Id ->1    | Sale Amt. ->45.093468        
| Produced ->1390     | Thread-1      | Store Id ->1    | Sale Amt. ->45.093468        
| Produced ->1392     | Thread-1      | Store Id ->1    | Sale Amt. ->542.2245        
| Consumed ->1392     | Thread-2      | Store Id ->1    | Sale Amt. ->542.2245        
| Produced ->1392     | Thread-0      | Store Id ->0    | Sale Amt. ->699.05963        
| Consumed ->1392     | Thread-3      | Store Id ->0    | Sale Amt. ->699.05963        
| Produced ->1394     | Thread-1      | Store Id ->1    | Sale Amt. ->151.23672        
| Consumed ->1394     | Thread-3      | Store Id ->1    | Sale Amt. ->151.23672        
| Produced ->1394     | Thread-0      | Store Id ->0    | Sale Amt. ->353.25687        
| Consumed ->1394     | Thread-6      | Store Id ->0    | Sale Amt. ->353.25687        
| Consumed ->1395     | Thread-2      | Store Id ->1    | Sale Amt. ->991.0011        
| Produced ->1395     | Thread-1      | Store Id ->1    | Sale Amt. ->991.0011        
| Produced ->1396     | Thread-0      | Store Id ->0    | Sale Amt. ->743.7239        
| Consumed ->1396     | Thread-3      | Store Id ->0    | Sale Amt. ->743.7239        
| Consumed ->1397     | Thread-6      | Store Id ->1    | Sale Amt. ->511.69363        
| Produced ->1397     | Thread-1      | Store Id ->1    | Sale Amt. ->511.69363        
| Produced ->1400     | Thread-0      | Store Id ->0    | Sale Amt. ->320.89447        
| Consumed ->1400     | Thread-3      | Store Id ->0    | Sale Amt. ->320.89447        
| Produced ->1400     | Thread-1      | Store Id ->1    | Sale Amt. ->876.1672        
| Consumed ->1400     | Thread-4      | Store Id ->1    | Sale Amt. ->876.1672        
| Produced ->1400     | Thread-0      | Store Id ->0    | Sale Amt. ->32.793293        
| Consumed ->1400     | Thread-2      | Store Id ->0    | Sale Amt. ->32.793293        
| Produced ->1400     | Thread-1      | Store Id ->1    | Sale Amt. ->549.2495        
| Consumed ->1400     | Thread-5      | Store Id ->1    | Sale Amt. ->549.2495        
| Produced ->1401     | Thread-0      | Store Id ->0    | Sale Amt. ->737.3509        
| Consumed ->1401     | Thread-3      | Store Id ->0    | Sale Amt. ->737.3509        
| Produced ->1402     | Thread-0      | Store Id ->0    | Sale Amt. ->235.80797        
| Consumed ->1402     | Thread-4      | Store Id ->0    | Sale Amt. ->235.80797        
| Consumed ->1404     | Thread-3      | Store Id ->1    | Sale Amt. ->42.052204        
| Produced ->1404     | Thread-1      | Store Id ->1    | Sale Amt. ->42.052204        
| Produced ->1405     | Thread-0      | Store Id ->0    | Sale Amt. ->612.2891        
| Consumed ->1405     | Thread-5      | Store Id ->0    | Sale Amt. ->612.2891        
| Produced ->1405     | Thread-0      | Store Id ->0    | Sale Amt. ->255.86269        
| Consumed ->1405     | Thread-2      | Store Id ->0    | Sale Amt. ->255.86269        
| Produced ->1405     | Thread-0      | Store Id ->0    | Sale Amt. ->157.18683        
| Consumed ->1405     | Thread-6      | Store Id ->0    | Sale Amt. ->157.18683        
| Consumed ->1408     | Thread-3      | Store Id ->1    | Sale Amt. ->918.21216        
| Produced ->1408     | Thread-1      | Store Id ->1    | Sale Amt. ->918.21216        
| Produced ->1409     | Thread-0      | Store Id ->0    | Sale Amt. ->845.28204        
| Consumed ->1409     | Thread-5      | Store Id ->0    | Sale Amt. ->845.28204        
| Produced ->1409     | Thread-1      | Store Id ->1    | Sale Amt. ->658.34        
| Consumed ->1409     | Thread-4      | Store Id ->1    | Sale Amt. ->658.34        
| Consumed ->1411     | Thread-3      | Store Id ->1    | Sale Amt. ->541.9904        
| Produced ->1411     | Thread-1      | Store Id ->1    | Sale Amt. ->541.9904        
| Produced ->1411     | Thread-0      | Store Id ->0    | Sale Amt. ->392.85318        
| Consumed ->1411     | Thread-2      | Store Id ->0    | Sale Amt. ->392.85318        
| Produced ->1414     | Thread-1      | Store Id ->1    | Sale Amt. ->374.68018        
| Consumed ->1414     | Thread-4      | Store Id ->1    | Sale Amt. ->374.68018        
| Produced ->1416     | Thread-0      | Store Id ->0    | Sale Amt. ->222.22957        
| Consumed ->1416     | Thread-3      | Store Id ->0    | Sale Amt. ->222.22957        
| Consumed ->1416     | Thread-2      | Store Id ->1    | Sale Amt. ->577.58185        
| Produced ->1416     | Thread-1      | Store Id ->1    | Sale Amt. ->577.58185        
| Consumed ->1417     | Thread-3      | Store Id ->1    | Sale Amt. ->980.4214        
| Produced ->1417     | Thread-1      | Store Id ->1    | Sale Amt. ->980.4214        
| Produced ->1418     | Thread-0      | Store Id ->0    | Sale Amt. ->160.33133        
| Consumed ->1418     | Thread-3      | Store Id ->0    | Sale Amt. ->160.33133        
| Produced ->1419     | Thread-1      | Store Id ->1    | Sale Amt. ->380.43176        
| Consumed ->1419     | Thread-4      | Store Id ->0    | Sale Amt. ->826.7583        
| Consumed ->1419     | Thread-2      | Store Id ->1    | Sale Amt. ->380.43176        
| Produced ->1419     | Thread-0      | Store Id ->0    | Sale Amt. ->826.7583        
| Produced ->1421     | Thread-0      | Store Id ->0    | Sale Amt. ->981.7264        
| Consumed ->1421     | Thread-2      | Store Id ->0    | Sale Amt. ->981.7264        
| Produced ->1421     | Thread-0      | Store Id ->0    | Sale Amt. ->979.5825        
| Consumed ->1421     | Thread-6      | Store Id ->0    | Sale Amt. ->979.5825        
| Consumed ->1422     | Thread-2      | Store Id ->1    | Sale Amt. ->576.9432        
| Produced ->1422     | Thread-1      | Store Id ->1    | Sale Amt. ->576.9432        
| Consumed ->1423     | Thread-4      | Store Id ->1    | Sale Amt. ->688.14465        
| Produced ->1423     | Thread-1      | Store Id ->1    | Sale Amt. ->688.14465        
| Consumed ->1425     | Thread-6      | Store Id ->0    | Sale Amt. ->130.46771        
| Produced ->1425     | Thread-0      | Store Id ->0    | Sale Amt. ->130.46771        
| Produced ->1425     | Thread-1      | Store Id ->1    | Sale Amt. ->185.5689        
| Consumed ->1425     | Thread-5      | Store Id ->1    | Sale Amt. ->185.5689        
| Consumed ->1426     | Thread-4      | Store Id ->0    | Sale Amt. ->107.49761        
| Produced ->1426     | Thread-0      | Store Id ->0    | Sale Amt. ->107.49761        
| Produced ->1426     | Thread-1      | Store Id ->1    | Sale Amt. ->881.45184        
| Consumed ->1426     | Thread-3      | Store Id ->1    | Sale Amt. ->881.45184        
| Produced ->1428     | Thread-1      | Store Id ->1    | Sale Amt. ->587.76465        
| Consumed ->1428     | Thread-3      | Store Id ->1    | Sale Amt. ->587.76465        
| Produced ->1429     | Thread-0      | Store Id ->0    | Sale Amt. ->214.61229        
| Consumed ->1429     | Thread-5      | Store Id ->0    | Sale Amt. ->214.61229        
| Consumed ->1429     | Thread-6      | Store Id ->1    | Sale Amt. ->782.41174        
| Produced ->1429     | Thread-1      | Store Id ->1    | Sale Amt. ->782.41174        
| Consumed ->1433     | Thread-3      | Store Id ->0    | Sale Amt. ->893.15753        
| Produced ->1433     | Thread-0      | Store Id ->0    | Sale Amt. ->893.15753        
| Produced ->1433     | Thread-1      | Store Id ->1    | Sale Amt. ->629.24207        
| Consumed ->1433     | Thread-4      | Store Id ->1    | Sale Amt. ->629.24207        
| Produced ->1434     | Thread-0      | Store Id ->0    | Sale Amt. ->936.1855        
| Consumed ->1434     | Thread-4      | Store Id ->0    | Sale Amt. ->936.1855        
| Produced ->1434     | Thread-1      | Store Id ->1    | Sale Amt. ->28.951647        
| Consumed ->1434     | Thread-2      | Store Id ->1    | Sale Amt. ->28.951647        
| Produced ->1436     | Thread-1      | Store Id ->1    | Sale Amt. ->419.5568        
| Consumed ->1436     | Thread-4      | Store Id ->1    | Sale Amt. ->419.5568        
| Produced ->1437     | Thread-0      | Store Id ->0    | Sale Amt. ->363.67975        
| Consumed ->1437     | Thread-2      | Store Id ->0    | Sale Amt. ->363.67975        
| Produced ->1437     | Thread-1      | Store Id ->1    | Sale Amt. ->717.8631        
| Consumed ->1437     | Thread-3      | Store Id ->1    | Sale Amt. ->717.8631        
| Produced ->1437     | Thread-0      | Store Id ->0    | Sale Amt. ->514.3659        
| Consumed ->1437     | Thread-5      | Store Id ->0    | Sale Amt. ->514.3659        
| Consumed ->1440     | Thread-2      | Store Id ->1    | Sale Amt. ->109.25153        
| Produced ->1440     | Thread-1      | Store Id ->1    | Sale Amt. ->109.25153        
| Produced ->1442     | Thread-0      | Store Id ->0    | Sale Amt. ->241.94244        
| Consumed ->1442     | Thread-2      | Store Id ->0    | Sale Amt. ->241.94244        
| Produced ->1442     | Thread-1      | Store Id ->1    | Sale Amt. ->30.392748        
| Consumed ->1442     | Thread-3      | Store Id ->1    | Sale Amt. ->30.392748        
| Produced ->1443     | Thread-0      | Store Id ->0    | Sale Amt. ->285.13843        
| Consumed ->1443     | Thread-2      | Store Id ->0    | Sale Amt. ->285.13843        
| Produced ->1444     | Thread-1      | Store Id ->1    | Sale Amt. ->630.6481        
| Consumed ->1444     | Thread-3      | Store Id ->1    | Sale Amt. ->630.6481        
| Produced ->1446     | Thread-0      | Store Id ->0    | Sale Amt. ->667.89923        
| Consumed ->1446     | Thread-3      | Store Id ->0    | Sale Amt. ->667.89923        
| Consumed ->1446     | Thread-4      | Store Id ->1    | Sale Amt. ->141.28586        
| Produced ->1446     | Thread-1      | Store Id ->1    | Sale Amt. ->141.28586        
| Consumed ->1446     | Thread-2      | Store Id ->0    | Sale Amt. ->689.41455        
| Produced ->1446     | Thread-0      | Store Id ->0    | Sale Amt. ->689.41455        
| Produced ->1447     | Thread-0      | Store Id ->0    | Sale Amt. ->750.2966        
| Consumed ->1447     | Thread-2      | Store Id ->0    | Sale Amt. ->750.2966        
| Produced ->1449     | Thread-1      | Store Id ->1    | Sale Amt. ->936.54224        
| Consumed ->1449     | Thread-4      | Store Id ->1    | Sale Amt. ->936.54224        
| Produced ->1449     | Thread-0      | Store Id ->0    | Sale Amt. ->692.07556        
| Consumed ->1449     | Thread-6      | Store Id ->0    | Sale Amt. ->692.07556        
| Produced ->1450     | Thread-1      | Store Id ->1    | Sale Amt. ->965.5884        
| Produced ->1450     | Thread-0      | Store Id ->0    | Sale Amt. ->293.8455        
| Consumed ->1450     | Thread-2      | Store Id ->0    | Sale Amt. ->293.8455        
| Consumed ->1450     | Thread-5      | Store Id ->1    | Sale Amt. ->965.5884        
| Produced ->1454     | Thread-0      | Store Id ->0    | Sale Amt. ->106.694725        
| Consumed ->1454     | Thread-5      | Store Id ->0    | Sale Amt. ->106.694725        
| Produced ->1454     | Thread-1      | Store Id ->1    | Sale Amt. ->852.73846        
| Consumed ->1454     | Thread-3      | Store Id ->1    | Sale Amt. ->852.73846        
| Produced ->1454     | Thread-1      | Store Id ->1    | Sale Amt. ->584.6397        
| Consumed ->1454     | Thread-2      | Store Id ->1    | Sale Amt. ->584.6397        
| Produced ->1456     | Thread-1      | Store Id ->1    | Sale Amt. ->375.17078        
| Consumed ->1456     | Thread-3      | Store Id ->0    | Sale Amt. ->525.76245        
| Consumed ->1456     | Thread-2      | Store Id ->1    | Sale Amt. ->375.17078        
| Produced ->1456     | Thread-0      | Store Id ->0    | Sale Amt. ->525.76245        
| Produced ->1458     | Thread-1      | Store Id ->1    | Sale Amt. ->116.07755        
| Consumed ->1458     | Thread-5      | Store Id ->0    | Sale Amt. ->751.568        
| Consumed ->1458     | Thread-2      | Store Id ->1    | Sale Amt. ->116.07755        
| Produced ->1458     | Thread-0      | Store Id ->0    | Sale Amt. ->751.568        
| Consumed ->1460     | Thread-2      | Store Id ->1    | Sale Amt. ->66.360756        
| Produced ->1460     | Thread-1      | Store Id ->1    | Sale Amt. ->66.360756        
| Produced ->1460     | Thread-0      | Store Id ->0    | Sale Amt. ->385.3771        
| Consumed ->1460     | Thread-4      | Store Id ->0    | Sale Amt. ->385.3771        
| Produced ->1460     | Thread-1      | Store Id ->1    | Sale Amt. ->10.411248        
| Consumed ->1460     | Thread-3      | Store Id ->1    | Sale Amt. ->10.411248        
| Produced ->1464     | Thread-0      | Store Id ->0    | Sale Amt. ->143.81038        
| Consumed ->1464     | Thread-3      | Store Id ->0    | Sale Amt. ->143.81038        
| Consumed ->1464     | Thread-6      | Store Id ->1    | Sale Amt. ->444.76578        
| Produced ->1464     | Thread-1      | Store Id ->1    | Sale Amt. ->444.76578        
| Produced ->1464     | Thread-1      | Store Id ->1    | Sale Amt. ->313.80334        
| Consumed ->1464     | Thread-4      | Store Id ->1    | Sale Amt. ->313.80334        
| Consumed ->1465     | Thread-6      | Store Id ->1    | Sale Amt. ->281.63416        
| Produced ->1465     | Thread-1      | Store Id ->1    | Sale Amt. ->281.63416        
| Produced ->1466     | Thread-0      | Store Id ->0    | Sale Amt. ->652.4037        
| Consumed ->1466     | Thread-4      | Store Id ->0    | Sale Amt. ->652.4037        
| Consumed ->1467     | Thread-3      | Store Id ->1    | Sale Amt. ->846.1904        
| Produced ->1467     | Thread-1      | Store Id ->1    | Sale Amt. ->846.1904        
| Consumed ->1470     | Thread-6      | Store Id ->0    | Sale Amt. ->647.4366        
| Produced ->1470     | Thread-0      | Store Id ->0    | Sale Amt. ->647.4366        
| Produced ->1470     | Thread-0      | Store Id ->0    | Sale Amt. ->291.58722        
| Produced ->1470     | Thread-1      | Store Id ->1    | Sale Amt. ->237.11896        
| Consumed ->1470     | Thread-5      | Store Id ->0    | Sale Amt. ->291.58722        
| Consumed ->1470     | Thread-2      | Store Id ->1    | Sale Amt. ->237.11896        
| Produced ->1472     | Thread-0      | Store Id ->0    | Sale Amt. ->455.83746        
| Consumed ->1472     | Thread-5      | Store Id ->0    | Sale Amt. ->455.83746        
| Produced ->1474     | Thread-1      | Store Id ->1    | Sale Amt. ->166.78244        
| Consumed ->1474     | Thread-5      | Store Id ->1    | Sale Amt. ->166.78244        
| Produced ->1474     | Thread-0      | Store Id ->0    | Sale Amt. ->922.61395        
| Consumed ->1474     | Thread-2      | Store Id ->0    | Sale Amt. ->922.61395        
| Produced ->1475     | Thread-1      | Store Id ->1    | Sale Amt. ->443.6251        
| Consumed ->1475     | Thread-5      | Store Id ->1    | Sale Amt. ->443.6251        
| Produced ->1476     | Thread-0      | Store Id ->0    | Sale Amt. ->896.9072        
| Consumed ->1476     | Thread-2      | Store Id ->0    | Sale Amt. ->896.9072        
| Produced ->1476     | Thread-1      | Store Id ->1    | Sale Amt. ->854.1472        
| Consumed ->1476     | Thread-6      | Store Id ->1    | Sale Amt. ->854.1472        
| Produced ->1478     | Thread-1      | Store Id ->1    | Sale Amt. ->487.71402        
| Consumed ->1478     | Thread-5      | Store Id ->1    | Sale Amt. ->487.71402        
| Consumed ->1478     | Thread-2      | Store Id ->0    | Sale Amt. ->732.0649        
| Produced ->1478     | Thread-0      | Store Id ->0    | Sale Amt. ->732.0649        
| Consumed ->1478     | Thread-3      | Store Id ->0    | Sale Amt. ->197.15215        
| Produced ->1478     | Thread-0      | Store Id ->0    | Sale Amt. ->197.15215        
| Consumed ->1480     | Thread-2      | Store Id ->1    | Sale Amt. ->887.02167        
| Produced ->1480     | Thread-1      | Store Id ->1    | Sale Amt. ->887.02167        
| Produced ->1482     | Thread-0      | Store Id ->0    | Sale Amt. ->715.12024        
| Consumed ->1482     | Thread-5      | Store Id ->0    | Sale Amt. ->715.12024        
| Produced ->1482     | Thread-0      | Store Id ->0    | Sale Amt. ->106.81227        
| Consumed ->1482     | Thread-6      | Store Id ->0    | Sale Amt. ->106.81227        
| Produced ->1483     | Thread-0      | Store Id ->0    | Sale Amt. ->393.89145        
| Consumed ->1483     | Thread-2      | Store Id ->0    | Sale Amt. ->393.89145        
| Produced ->1483     | Thread-1      | Store Id ->1    | Sale Amt. ->901.4148        
| Consumed ->1483     | Thread-4      | Store Id ->1    | Sale Amt. ->901.4148        
| Produced ->1483     | Thread-0      | Store Id ->0    | Sale Amt. ->895.8794        
| Consumed ->1484     | Thread-5      | Store Id ->0    | Sale Amt. ->895.8794        
| Produced ->1485     | Thread-1      | Store Id ->1    | Sale Amt. ->856.26984        
| Consumed ->1485     | Thread-6      | Store Id ->1    | Sale Amt. ->856.26984        
| Produced ->1488     | Thread-0      | Store Id ->0    | Sale Amt. ->967.621        
| Produced ->1488     | Thread-1      | Store Id ->1    | Sale Amt. ->190.32149        
| Consumed ->1488     | Thread-2      | Store Id ->0    | Sale Amt. ->967.621        
| Consumed ->1488     | Thread-5      | Store Id ->1    | Sale Amt. ->190.32149        
| Produced ->1490     | Thread-0      | Store Id ->0    | Sale Amt. ->11.262802        
| Consumed ->1490     | Thread-5      | Store Id ->0    | Sale Amt. ->11.262802        
| Consumed ->1490     | Thread-4      | Store Id ->1    | Sale Amt. ->189.54475        
| Produced ->1490     | Thread-1      | Store Id ->1    | Sale Amt. ->189.54475        
| Produced ->1491     | Thread-1      | Store Id ->1    | Sale Amt. ->772.43726        
| Consumed ->1491     | Thread-2      | Store Id ->1    | Sale Amt. ->772.43726        
| Produced ->1491     | Thread-0      | Store Id ->0    | Sale Amt. ->112.10276        
| Consumed ->1491     | Thread-3      | Store Id ->0    | Sale Amt. ->112.10276        
| Produced ->1492     | Thread-0      | Store Id ->0    | Sale Amt. ->635.74475        
| Consumed ->1492     | Thread-3      | Store Id ->0    | Sale Amt. ->635.74475        
| Produced ->1494     | Thread-1      | Store Id ->1    | Sale Amt. ->921.97595        
| Consumed ->1494     | Thread-4      | Store Id ->1    | Sale Amt. ->921.97595        
| Consumed ->1495     | Thread-2      | Store Id ->0    | Sale Amt. ->65.88893        
| Produced ->1495     | Thread-0      | Store Id ->0    | Sale Amt. ->65.88893        
| Produced ->1495     | Thread-1      | Store Id ->1    | Sale Amt. ->974.3436        
| Consumed ->1495     | Thread-5      | Store Id ->1    | Sale Amt. ->974.3436        
| Produced ->1498     | Thread-1      | Store Id ->1    | Sale Amt. ->730.68066        
| Consumed ->1498     | Thread-5      | Store Id ->1    | Sale Amt. ->730.68066        
| Produced ->1499     | Thread-0      | Store Id ->0    | Sale Amt. ->74.04041        
| Consumed ->1499     | Thread-4      | Store Id ->0    | Sale Amt. ->74.04041        
| Produced ->1500     | Thread-1      | Store Id ->1    | Sale Amt. ->283.89548        
| Consumed ->1500     | Thread-5      | Store Id ->1    | Sale Amt. ->283.89548        
| Produced ->1501     | Thread-0      | Store Id ->0    | Sale Amt. ->133.44171        
| Consumed ->1501     | Thread-4      | Store Id ->0    | Sale Amt. ->133.44171        
| Produced ->1503     | Thread-1      | Store Id ->1    | Sale Amt. ->143.15828        
| Consumed ->1503     | Thread-4      | Store Id ->1    | Sale Amt. ->143.15828        
| Produced ->1503     | Thread-0      | Store Id ->0    | Sale Amt. ->460.26007        
| Consumed ->1503     | Thread-6      | Store Id ->0    | Sale Amt. ->460.26007        
| Produced ->1503     | Thread-1      | Store Id ->1    | Sale Amt. ->53.955494        
| Consumed ->1503     | Thread-5      | Store Id ->1    | Sale Amt. ->53.955494        
| Produced ->1503     | Thread-1      | Store Id ->1    | Sale Amt. ->686.40466        
| Consumed ->1503     | Thread-3      | Store Id ->1    | Sale Amt. ->686.40466        
| Produced ->1503     | Thread-0      | Store Id ->0    | Sale Amt. ->957.7368        
| Consumed ->1503     | Thread-2      | Store Id ->0    | Sale Amt. ->957.7368        
| Produced ->1505     | Thread-1      | Store Id ->1    | Sale Amt. ->917.1685        
| Consumed ->1506     | Thread-5      | Store Id ->1    | Sale Amt. ->917.1685        
| Produced ->1507     | Thread-1      | Store Id ->1    | Sale Amt. ->971.3069        
| Consumed ->1507     | Thread-6      | Store Id ->1    | Sale Amt. ->971.3069        
| Produced ->1508     | Thread-0      | Store Id ->0    | Sale Amt. ->594.6943        
| Consumed ->1508     | Thread-5      | Store Id ->0    | Sale Amt. ->594.6943        
| Produced ->1510     | Thread-0      | Store Id ->0    | Sale Amt. ->660.5421        
| Consumed ->1510     | Thread-5      | Store Id ->0    | Sale Amt. ->660.5421        
| Produced ->1510     | Thread-1      | Store Id ->1    | Sale Amt. ->125.13081        
| Consumed ->1510     | Thread-3      | Store Id ->1    | Sale Amt. ->125.13081        
| Produced ->1511     | Thread-1      | Store Id ->1    | Sale Amt. ->890.649        
| Consumed ->1511     | Thread-6      | Store Id ->1    | Sale Amt. ->890.649        
| Produced ->1512     | Thread-1      | Store Id ->1    | Sale Amt. ->29.638182        
| Consumed ->1512     | Thread-5      | Store Id ->1    | Sale Amt. ->29.638182        
| Consumed ->1514     | Thread-3      | Store Id ->0    | Sale Amt. ->618.4259        
| Produced ->1514     | Thread-0      | Store Id ->0    | Sale Amt. ->618.4259        
| Consumed ->1515     | Thread-5      | Store Id ->1    | Sale Amt. ->26.953587        
| Produced ->1515     | Thread-1      | Store Id ->1    | Sale Amt. ->26.953587        
| Consumed ->1516     | Thread-3      | Store Id ->0    | Sale Amt. ->364.32455        
| Produced ->1516     | Thread-0      | Store Id ->0    | Sale Amt. ->364.32455        
| Consumed ->1518     | Thread-5      | Store Id ->1    | Sale Amt. ->735.81506        
| Produced ->1518     | Thread-1      | Store Id ->1    | Sale Amt. ->735.81506        
| Produced ->1519     | Thread-0      | Store Id ->0    | Sale Amt. ->740.4982        
| Consumed ->1519     | Thread-5      | Store Id ->0    | Sale Amt. ->740.4982        
| Produced ->1520     | Thread-1      | Store Id ->1    | Sale Amt. ->650.2503        
| Consumed ->1520     | Thread-5      | Store Id ->1    | Sale Amt. ->650.2503        
| Produced ->1520     | Thread-1      | Store Id ->1    | Sale Amt. ->116.34075        
| Consumed ->1520     | Thread-6      | Store Id ->1    | Sale Amt. ->116.34075        
| Consumed ->1520     | Thread-2      | Store Id ->0    | Sale Amt. ->992.289        
| Produced ->1520     | Thread-0      | Store Id ->0    | Sale Amt. ->992.289        
| Produced ->1521     | Thread-0      | Store Id ->0    | Sale Amt. ->287.78256        
| Consumed ->1521     | Thread-6      | Store Id ->0    | Sale Amt. ->287.78256        
| Consumed ->1523     | Thread-2      | Store Id ->1    | Sale Amt. ->956.44403        
| Produced ->1523     | Thread-1      | Store Id ->1    | Sale Amt. ->956.44403        
| Produced ->1524     | Thread-0      | Store Id ->0    | Sale Amt. ->735.36584        
| Consumed ->1524     | Thread-2      | Store Id ->0    | Sale Amt. ->735.36584        
| Produced ->1524     | Thread-1      | Store Id ->1    | Sale Amt. ->861.77814        
| Consumed ->1524     | Thread-5      | Store Id ->1    | Sale Amt. ->861.77814        
| Produced ->1526     | Thread-1      | Store Id ->1    | Sale Amt. ->406.25787        
| Consumed ->1526     | Thread-2      | Store Id ->1    | Sale Amt. ->406.25787        
| Produced ->1526     | Thread-0      | Store Id ->0    | Sale Amt. ->533.0813        
| Consumed ->1526     | Thread-4      | Store Id ->0    | Sale Amt. ->533.0813        
| Produced ->1529     | Thread-0      | Store Id ->0    | Sale Amt. ->536.67346        
| Consumed ->1529     | Thread-2      | Store Id ->0    | Sale Amt. ->536.67346        
