> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
2 Producers and 2 Consumers to be initilized 

| Produced ->2     | Thread-1      | Store Id ->1    | Sale Amt. ->507.08447        
| Consumed ->3067     | Thread-3      | Store Id ->0    | Sale Amt. ->118.17975        
| Produced ->3067     | Thread-1      | Store Id ->1    | Sale Amt. ->723.50616        
| Produced ->3067     | Thread-1      | Store Id ->1    | Sale Amt. ->807.2127        
| Produced ->3067     | Thread-0      | Store Id ->0    | Sale Amt. ->789.34564        
| Consumed ->3068     | Thread-2      | Store Id ->1    | Sale Amt. ->957.3502        
| Consumed ->3069     | Thread-2      | Store Id ->0    | Sale Amt. ->783.6048        
| Produced ->3070     | Thread-0      | Store Id ->0    | Sale Amt. ->122.60665        
| Consumed ->3070     | Thread-3      | Store Id ->1    | Sale Amt. ->723.50616        
| Produced ->3070     | Thread-1      | Store Id ->1    | Sale Amt. ->682.6631        
| Produced ->3070     | Thread-0      | Store Id ->0    | Sale Amt. ->759.9029        
| Consumed ->3071     | Thread-2      | Store Id ->1    | Sale Amt. ->807.2127        
| Produced ->3071     | Thread-1      | Store Id ->1    | Sale Amt. ->878.1182        
| Consumed ->3072     | Thread-3      | Store Id ->0    | Sale Amt. ->789.34564        
| Produced ->3073     | Thread-1      | Store Id ->1    | Sale Amt. ->217.75572        
| Consumed ->3073     | Thread-2      | Store Id ->0    | Sale Amt. ->122.60665        
| Produced ->3073     | Thread-0      | Store Id ->0    | Sale Amt. ->621.73663        
| Produced ->3074     | Thread-1      | Store Id ->1    | Sale Amt. ->916.55206        
| Consumed ->3074     | Thread-3      | Store Id ->1    | Sale Amt. ->682.6631        
| Produced ->3075     | Thread-0      | Store Id ->0    | Sale Amt. ->985.37317        
| Consumed ->3075     | Thread-2      | Store Id ->0    | Sale Amt. ->759.9029        
| Consumed ->3076     | Thread-3      | Store Id ->1    | Sale Amt. ->878.1182        
| Produced ->3076     | Thread-1      | Store Id ->1    | Sale Amt. ->985.64233        
| Consumed ->3077     | Thread-2      | Store Id ->1    | Sale Amt. ->217.75572        
| Produced ->3077     | Thread-0      | Store Id ->0    | Sale Amt. ->138.13147        
| Consumed ->3078     | Thread-3      | Store Id ->0    | Sale Amt. ->621.73663        
| Produced ->3078     | Thread-1      | Store Id ->1    | Sale Amt. ->381.8776        
| Consumed ->3079     | Thread-2      | Store Id ->1    | Sale Amt. ->916.55206        
| Produced ->3079     | Thread-1      | Store Id ->1    | Sale Amt. ->587.4181        
| Produced ->3080     | Thread-0      | Store Id ->0    | Sale Amt. ->952.6437        
| Consumed ->3080     | Thread-3      | Store Id ->0    | Sale Amt. ->985.37317        
| Produced ->3081     | Thread-1      | Store Id ->1    | Sale Amt. ->310.1397        
| Consumed ->3081     | Thread-2      | Store Id ->1    | Sale Amt. ->985.64233        
| Consumed ->3082     | Thread-2      | Store Id ->0    | Sale Amt. ->138.13147        
| Produced ->3082     | Thread-0      | Store Id ->0    | Sale Amt. ->894.4177        
| Consumed ->3083     | Thread-3      | Store Id ->1    | Sale Amt. ->381.8776        
| Produced ->3083     | Thread-1      | Store Id ->1    | Sale Amt. ->328.41602        
| Produced ->3084     | Thread-0      | Store Id ->0    | Sale Amt. ->681.95154        
| Consumed ->3084     | Thread-3      | Store Id ->1    | Sale Amt. ->587.4181        
| Consumed ->3085     | Thread-2      | Store Id ->0    | Sale Amt. ->952.6437        
| Produced ->3085     | Thread-1      | Store Id ->1    | Sale Amt. ->969.8566        
| Consumed ->3086     | Thread-2      | Store Id ->1    | Sale Amt. ->310.1397        
| Consumed ->3087     | Thread-3      | Store Id ->0    | Sale Amt. ->894.4177        
| Consumed ->3088     | Thread-3      | Store Id ->1    | Sale Amt. ->328.41602        
| Produced ->3088     | Thread-0      | Store Id ->0    | Sale Amt. ->809.90393        
| Consumed ->3089     | Thread-2      | Store Id ->0    | Sale Amt. ->681.95154        
| Produced ->3089     | Thread-1      | Store Id ->1    | Sale Amt. ->873.9782        
| Consumed ->3090     | Thread-3      | Store Id ->1    | Sale Amt. ->969.8566        
| Consumed ->3091     | Thread-2      | Store Id ->0    | Sale Amt. ->809.90393        
| Consumed ->3092     | Thread-3      | Store Id ->1    | Sale Amt. ->873.9782        
| Produced ->3092     | Thread-0      | Store Id ->0    | Sale Amt. ->172.61774        
| Produced ->3092     | Thread-1      | Store Id ->1    | Sale Amt. ->419.78973        
| Produced ->3092     | Thread-1      | Store Id ->1    | Sale Amt. ->24.965475        
| Consumed ->3093     | Thread-2      | Store Id ->0    | Sale Amt. ->172.61774        
| Consumed ->3094     | Thread-3      | Store Id ->1    | Sale Amt. ->419.78973        
| Produced ->3094     | Thread-0      | Store Id ->0    | Sale Amt. ->465.68466        
| Produced ->3094     | Thread-1      | Store Id ->1    | Sale Amt. ->186.86903        
| Produced ->3094     | Thread-1      | Store Id ->1    | Sale Amt. ->230.53064        
| Consumed ->3096     | Thread-3      | Store Id ->1    | Sale Amt. ->24.965475        
| Consumed ->3096     | Thread-2      | Store Id ->0    | Sale Amt. ->465.68466        
| Produced ->3096     | Thread-1      | Store Id ->1    | Sale Amt. ->65.50915        
| Produced ->3096     | Thread-0      | Store Id ->0    | Sale Amt. ->81.58287        
| Consumed ->3097     | Thread-3      | Store Id ->1    | Sale Amt. ->186.86903        
| Produced ->3097     | Thread-1      | Store Id ->1    | Sale Amt. ->533.191        
| Produced ->3097     | Thread-0      | Store Id ->0    | Sale Amt. ->825.661        
| Consumed ->3098     | Thread-2      | Store Id ->1    | Sale Amt. ->230.53064        
| Produced ->3098     | Thread-0      | Store Id ->0    | Sale Amt. ->421.90308        
| Consumed ->3100     | Thread-3      | Store Id ->0    | Sale Amt. ->81.58287        
| Consumed ->3100     | Thread-2      | Store Id ->1    | Sale Amt. ->65.50915        
| Produced ->3100     | Thread-1      | Store Id ->1    | Sale Amt. ->271.62155        
| Consumed ->3101     | Thread-2      | Store Id ->1    | Sale Amt. ->533.191        
| Produced ->3101     | Thread-0      | Store Id ->0    | Sale Amt. ->945.20074        
| Consumed ->3102     | Thread-2      | Store Id ->0    | Sale Amt. ->825.661        
| Consumed ->3103     | Thread-3      | Store Id ->0    | Sale Amt. ->421.90308        
| Produced ->3103     | Thread-0      | Store Id ->0    | Sale Amt. ->152.10127        
| Produced ->3103     | Thread-1      | Store Id ->1    | Sale Amt. ->749.26276        
| Consumed ->3104     | Thread-2      | Store Id ->1    | Sale Amt. ->271.62155        
| Consumed ->3105     | Thread-3      | Store Id ->0    | Sale Amt. ->945.20074        
| Consumed ->3106     | Thread-3      | Store Id ->0    | Sale Amt. ->152.10127        
| Produced ->3106     | Thread-0      | Store Id ->0    | Sale Amt. ->668.9567        
| Produced ->3106     | Thread-1      | Store Id ->1    | Sale Amt. ->950.6321        
| Consumed ->3107     | Thread-2      | Store Id ->1    | Sale Amt. ->749.26276        
| Produced ->3107     | Thread-0      | Store Id ->0    | Sale Amt. ->595.45514        
| Consumed ->3108     | Thread-3      | Store Id ->0    | Sale Amt. ->668.9567        
| Produced ->3108     | Thread-1      | Store Id ->1    | Sale Amt. ->437.426        
| Consumed ->3109     | Thread-2      | Store Id ->1    | Sale Amt. ->950.6321        
| Produced ->3109     | Thread-0      | Store Id ->0    | Sale Amt. ->602.80493        
| Produced ->3109     | Thread-1      | Store Id ->1    | Sale Amt. ->767.7844        
| Consumed ->3110     | Thread-3      | Store Id ->0    | Sale Amt. ->595.45514        
| Produced ->3110     | Thread-1      | Store Id ->1    | Sale Amt. ->282.90326        
| Consumed ->3111     | Thread-2      | Store Id ->1    | Sale Amt. ->437.426        
| Produced ->3111     | Thread-1      | Store Id ->1    | Sale Amt. ->651.6356        
| Produced ->3111     | Thread-1      | Store Id ->1    | Sale Amt. ->484.25766        
| Consumed ->3112     | Thread-3      | Store Id ->1    | Sale Amt. ->767.7844        
| Produced ->3112     | Thread-0      | Store Id ->0    | Sale Amt. ->863.0845        
| Consumed ->3113     | Thread-2      | Store Id ->0    | Sale Amt. ->602.80493        
| Produced ->3113     | Thread-0      | Store Id ->0    | Sale Amt. ->415.81955        
| Consumed ->3114     | Thread-2      | Store Id ->1    | Sale Amt. ->282.90326        
| Produced ->3114     | Thread-1      | Store Id ->1    | Sale Amt. ->150.18065        
| Consumed ->3115     | Thread-3      | Store Id ->1    | Sale Amt. ->651.6356        
| Produced ->3115     | Thread-0      | Store Id ->0    | Sale Amt. ->281.99274        
| Produced ->3116     | Thread-1      | Store Id ->1    | Sale Amt. ->807.9049        
| Consumed ->3116     | Thread-2      | Store Id ->1    | Sale Amt. ->484.25766        
| Consumed ->3117     | Thread-2      | Store Id ->0    | Sale Amt. ->863.0845        
| Produced ->3117     | Thread-0      | Store Id ->0    | Sale Amt. ->934.8668        
| Consumed ->3118     | Thread-3      | Store Id ->0    | Sale Amt. ->415.81955        
| Produced ->3118     | Thread-0      | Store Id ->0    | Sale Amt. ->450.018        
| Consumed ->3119     | Thread-2      | Store Id ->1    | Sale Amt. ->150.18065        
| Produced ->3119     | Thread-1      | Store Id ->1    | Sale Amt. ->881.4892        
| Consumed ->3120     | Thread-3      | Store Id ->0    | Sale Amt. ->281.99274        
| Consumed ->3121     | Thread-2      | Store Id ->1    | Sale Amt. ->807.9049        
| Produced ->3121     | Thread-0      | Store Id ->0    | Sale Amt. ->632.2975        
| Produced ->3121     | Thread-1      | Store Id ->1    | Sale Amt. ->275.26566        
| Consumed ->3122     | Thread-3      | Store Id ->0    | Sale Amt. ->934.8668        
| Consumed ->3123     | Thread-2      | Store Id ->0    | Sale Amt. ->450.018        
| Consumed ->3124     | Thread-3      | Store Id ->1    | Sale Amt. ->881.4892        
| Produced ->3124     | Thread-1      | Store Id ->1    | Sale Amt. ->518.3667        
| Produced ->3124     | Thread-1      | Store Id ->1    | Sale Amt. ->296.07535        
| Produced ->3124     | Thread-0      | Store Id ->0    | Sale Amt. ->176.57019        
| Consumed ->3125     | Thread-2      | Store Id ->0    | Sale Amt. ->632.2975        
| Produced ->3126     | Thread-1      | Store Id ->1    | Sale Amt. ->164.87416        
| Produced ->3126     | Thread-0      | Store Id ->0    | Sale Amt. ->408.76624        
| Consumed ->3126     | Thread-3      | Store Id ->1    | Sale Amt. ->275.26566        
| Consumed ->3127     | Thread-3      | Store Id ->1    | Sale Amt. ->518.3667        
| Produced ->3127     | Thread-1      | Store Id ->1    | Sale Amt. ->44.681156        
| Consumed ->3128     | Thread-3      | Store Id ->1    | Sale Amt. ->296.07535        
| Produced ->3128     | Thread-0      | Store Id ->0    | Sale Amt. ->852.11304        
| Consumed ->3129     | Thread-2      | Store Id ->0    | Sale Amt. ->176.57019        
| Produced ->3129     | Thread-1      | Store Id ->1    | Sale Amt. ->378.7042        
| Consumed ->3130     | Thread-3      | Store Id ->0    | Sale Amt. ->408.76624        
| Produced ->3130     | Thread-0      | Store Id ->0    | Sale Amt. ->344.70792        
| Consumed ->3131     | Thread-2      | Store Id ->1    | Sale Amt. ->164.87416        
| Consumed ->3132     | Thread-3      | Store Id ->1    | Sale Amt. ->44.681156        
| Produced ->3132     | Thread-1      | Store Id ->1    | Sale Amt. ->752.57965        
| Produced ->3132     | Thread-0      | Store Id ->0    | Sale Amt. ->236.5126        
| Consumed ->3133     | Thread-2      | Store Id ->0    | Sale Amt. ->852.11304        
| Produced ->3133     | Thread-0      | Store Id ->0    | Sale Amt. ->717.7352        
| Produced ->3134     | Thread-1      | Store Id ->1    | Sale Amt. ->757.4455        
| Consumed ->3134     | Thread-3      | Store Id ->1    | Sale Amt. ->378.7042        
| Consumed ->3135     | Thread-2      | Store Id ->0    | Sale Amt. ->344.70792        
| Produced ->3135     | Thread-0      | Store Id ->0    | Sale Amt. ->855.80646        
| Consumed ->3136     | Thread-2      | Store Id ->1    | Sale Amt. ->752.57965        
| Produced ->3136     | Thread-1      | Store Id ->1    | Sale Amt. ->653.43176        
| Consumed ->3137     | Thread-2      | Store Id ->0    | Sale Amt. ->236.5126        
| Consumed ->3138     | Thread-3      | Store Id ->0    | Sale Amt. ->717.7352        
| Produced ->3138     | Thread-1      | Store Id ->1    | Sale Amt. ->80.98278        
| Produced ->3138     | Thread-1      | Store Id ->1    | Sale Amt. ->592.38806        
| Consumed ->3139     | Thread-2      | Store Id ->1    | Sale Amt. ->757.4455        
| Produced ->3139     | Thread-0      | Store Id ->0    | Sale Amt. ->185.17337        
| Consumed ->3140     | Thread-3      | Store Id ->0    | Sale Amt. ->855.80646        
| Consumed ->3141     | Thread-2      | Store Id ->1    | Sale Amt. ->653.43176        
| Produced ->3141     | Thread-1      | Store Id ->1    | Sale Amt. ->5.0228767        
| Produced ->3141     | Thread-0      | Store Id ->0    | Sale Amt. ->753.7732        
| Consumed ->3142     | Thread-3      | Store Id ->1    | Sale Amt. ->80.98278        
| Produced ->3142     | Thread-1      | Store Id ->1    | Sale Amt. ->255.19432        
| Consumed ->3143     | Thread-2      | Store Id ->1    | Sale Amt. ->592.38806        
| Produced ->3143     | Thread-0      | Store Id ->0    | Sale Amt. ->411.75925        
| Consumed ->3144     | Thread-3      | Store Id ->0    | Sale Amt. ->185.17337        
| Consumed ->3145     | Thread-3      | Store Id ->1    | Sale Amt. ->5.0228767        
| Produced ->3145     | Thread-1      | Store Id ->1    | Sale Amt. ->722.1865        
| Consumed ->3146     | Thread-2      | Store Id ->0    | Sale Amt. ->753.7732        
| Produced ->3146     | Thread-0      | Store Id ->0    | Sale Amt. ->516.88074        
| Consumed ->3147     | Thread-3      | Store Id ->1    | Sale Amt. ->255.19432        
| Consumed ->3148     | Thread-2      | Store Id ->0    | Sale Amt. ->411.75925        
| Produced ->3148     | Thread-1      | Store Id ->1    | Sale Amt. ->272.0835        
| Consumed ->3149     | Thread-3      | Store Id ->1    | Sale Amt. ->722.1865        
| Produced ->3149     | Thread-0      | Store Id ->0    | Sale Amt. ->689.69763        
| Produced ->3149     | Thread-1      | Store Id ->1    | Sale Amt. ->768.35016        
| Consumed ->3150     | Thread-2      | Store Id ->0    | Sale Amt. ->516.88074        
| Produced ->3150     | Thread-0      | Store Id ->0    | Sale Amt. ->522.50415        
| Consumed ->3151     | Thread-3      | Store Id ->1    | Sale Amt. ->272.0835        
| Consumed ->3152     | Thread-2      | Store Id ->0    | Sale Amt. ->689.69763        
| Produced ->3152     | Thread-1      | Store Id ->1    | Sale Amt. ->47.574677        
| Consumed ->3153     | Thread-2      | Store Id ->1    | Sale Amt. ->768.35016        
| Produced ->3153     | Thread-0      | Store Id ->0    | Sale Amt. ->474.16907        
| Consumed ->3154     | Thread-3      | Store Id ->0    | Sale Amt. ->522.50415        
| Produced ->3154     | Thread-0      | Store Id ->0    | Sale Amt. ->523.70905        
| Produced ->3154     | Thread-1      | Store Id ->1    | Sale Amt. ->907.75244        
| Produced ->3154     | Thread-0      | Store Id ->0    | Sale Amt. ->773.56384        
| Consumed ->3155     | Thread-2      | Store Id ->1    | Sale Amt. ->47.574677        
| Produced ->3155     | Thread-1      | Store Id ->1    | Sale Amt. ->71.80126        
| Consumed ->3156     | Thread-3      | Store Id ->0    | Sale Amt. ->474.16907        
| Consumed ->3157     | Thread-2      | Store Id ->0    | Sale Amt. ->523.70905        
| Consumed ->3158     | Thread-3      | Store Id ->1    | Sale Amt. ->907.75244        
| Produced ->3158     | Thread-0      | Store Id ->0    | Sale Amt. ->878.9736        
| Consumed ->3159     | Thread-3      | Store Id ->0    | Sale Amt. ->773.56384        
| Produced ->3159     | Thread-1      | Store Id ->1    | Sale Amt. ->339.6069        
| Consumed ->3160     | Thread-2      | Store Id ->1    | Sale Amt. ->71.80126        
| Consumed ->3161     | Thread-3      | Store Id ->0    | Sale Amt. ->878.9736        
| Produced ->3161     | Thread-0      | Store Id ->0    | Sale Amt. ->788.2866        
| Produced ->3161     | Thread-1      | Store Id ->1    | Sale Amt. ->13.411527        
| Consumed ->3162     | Thread-2      | Store Id ->1    | Sale Amt. ->339.6069        
| Produced ->3162     | Thread-0      | Store Id ->0    | Sale Amt. ->489.86526        
| Consumed ->3163     | Thread-2      | Store Id ->0    | Sale Amt. ->788.2866        
| Consumed ->3164     | Thread-3      | Store Id ->1    | Sale Amt. ->13.411527        
| Consumed ->3165     | Thread-3      | Store Id ->0    | Sale Amt. ->489.86526        
| Produced ->3166     | Thread-0      | Store Id ->0    | Sale Amt. ->292.2076        
| Consumed ->3166     | Thread-2      | Store Id ->0    | Sale Amt. ->292.2076        
| Produced ->3167     | Thread-1      | Store Id ->1    | Sale Amt. ->126.18921        
| Consumed ->3167     | Thread-3      | Store Id ->1    | Sale Amt. ->126.18921        
| Consumed ->3169     | Thread-2      | Store Id ->1    | Sale Amt. ->990.8062        
| Produced ->3169     | Thread-1      | Store Id ->1    | Sale Amt. ->990.8062        
| Consumed ->3169     | Thread-3      | Store Id ->0    | Sale Amt. ->281.1619        
| Produced ->3169     | Thread-0      | Store Id ->0    | Sale Amt. ->281.1619        
| Produced ->3169     | Thread-0      | Store Id ->0    | Sale Amt. ->528.0275        
| Consumed ->3170     | Thread-3      | Store Id ->0    | Sale Amt. ->528.0275        
| Produced ->3170     | Thread-1      | Store Id ->1    | Sale Amt. ->345.338        
| Produced ->3170     | Thread-0      | Store Id ->0    | Sale Amt. ->655.52966        
| Consumed ->3171     | Thread-2      | Store Id ->1    | Sale Amt. ->345.338        
| Produced ->3171     | Thread-0      | Store Id ->0    | Sale Amt. ->527.868        
| Produced ->3171     | Thread-1      | Store Id ->1    | Sale Amt. ->167.55232        
| Consumed ->3172     | Thread-3      | Store Id ->0    | Sale Amt. ->655.52966        
| Consumed ->3173     | Thread-2      | Store Id ->0    | Sale Amt. ->527.868        
| Produced ->3173     | Thread-0      | Store Id ->0    | Sale Amt. ->152.39377        
| Produced ->3173     | Thread-1      | Store Id ->1    | Sale Amt. ->802.10425        
| Produced ->3173     | Thread-0      | Store Id ->0    | Sale Amt. ->288.08664        
| Consumed ->3174     | Thread-3      | Store Id ->1    | Sale Amt. ->167.55232        
| Produced ->3174     | Thread-0      | Store Id ->0    | Sale Amt. ->427.20883        
| Consumed ->3175     | Thread-2      | Store Id ->0    | Sale Amt. ->152.39377        
| Consumed ->3176     | Thread-3      | Store Id ->1    | Sale Amt. ->802.10425        
| Produced ->3176     | Thread-0      | Store Id ->0    | Sale Amt. ->656.24304        
| Produced ->3176     | Thread-1      | Store Id ->1    | Sale Amt. ->607.80365        
| Produced ->3176     | Thread-0      | Store Id ->0    | Sale Amt. ->834.8875        
| Consumed ->3177     | Thread-2      | Store Id ->0    | Sale Amt. ->288.08664        
| Consumed ->3178     | Thread-3      | Store Id ->0    | Sale Amt. ->427.20883        
| Produced ->3178     | Thread-1      | Store Id ->1    | Sale Amt. ->573.16254        
| Produced ->3178     | Thread-1      | Store Id ->1    | Sale Amt. ->446.84204        
| Consumed ->3179     | Thread-2      | Store Id ->0    | Sale Amt. ->656.24304        
| Consumed ->3180     | Thread-3      | Store Id ->1    | Sale Amt. ->607.80365        
| Consumed ->3181     | Thread-2      | Store Id ->0    | Sale Amt. ->834.8875        
| Produced ->3181     | Thread-0      | Store Id ->0    | Sale Amt. ->277.5116        
| Consumed ->3182     | Thread-3      | Store Id ->1    | Sale Amt. ->573.16254        
| Consumed ->3183     | Thread-2      | Store Id ->1    | Sale Amt. ->446.84204        
| Produced ->3183     | Thread-1      | Store Id ->1    | Sale Amt. ->509.6243        
| Produced ->3183     | Thread-1      | Store Id ->1    | Sale Amt. ->193.98601        
| Produced ->3183     | Thread-0      | Store Id ->0    | Sale Amt. ->647.47363        
| Consumed ->3184     | Thread-3      | Store Id ->0    | Sale Amt. ->277.5116        
| Consumed ->3185     | Thread-2      | Store Id ->1    | Sale Amt. ->509.6243        
| Produced ->3185     | Thread-0      | Store Id ->0    | Sale Amt. ->341.95676        
| Produced ->3185     | Thread-0      | Store Id ->0    | Sale Amt. ->535.85504        
| Produced ->3185     | Thread-1      | Store Id ->1    | Sale Amt. ->867.1402        
| Consumed ->3186     | Thread-3      | Store Id ->1    | Sale Amt. ->193.98601        
| Produced ->3186     | Thread-1      | Store Id ->1    | Sale Amt. ->713.01917        
| Consumed ->3187     | Thread-2      | Store Id ->0    | Sale Amt. ->647.47363        
| Produced ->3187     | Thread-0      | Store Id ->0    | Sale Amt. ->180.99704        
| Consumed ->3188     | Thread-3      | Store Id ->0    | Sale Amt. ->341.95676        
| Produced ->3188     | Thread-0      | Store Id ->0    | Sale Amt. ->852.5013        
| Produced ->3189     | Thread-1      | Store Id ->1    | Sale Amt. ->457.2496        
| Consumed ->3189     | Thread-2      | Store Id ->0    | Sale Amt. ->535.85504        
| Produced ->3190     | Thread-0      | Store Id ->0    | Sale Amt. ->672.2081        
| Consumed ->3190     | Thread-3      | Store Id ->1    | Sale Amt. ->867.1402        
| Consumed ->3191     | Thread-2      | Store Id ->1    | Sale Amt. ->713.01917        
| Produced ->3191     | Thread-1      | Store Id ->1    | Sale Amt. ->295.9109        
| Consumed ->3192     | Thread-2      | Store Id ->0    | Sale Amt. ->180.99704        
| Consumed ->3193     | Thread-3      | Store Id ->0    | Sale Amt. ->852.5013        
| Produced ->3193     | Thread-0      | Store Id ->0    | Sale Amt. ->112.371735        
| Produced ->3193     | Thread-1      | Store Id ->1    | Sale Amt. ->15.632276        
| Produced ->3194     | Thread-1      | Store Id ->1    | Sale Amt. ->576.215        
| Consumed ->3194     | Thread-2      | Store Id ->1    | Sale Amt. ->457.2496        
| Consumed ->3195     | Thread-3      | Store Id ->0    | Sale Amt. ->672.2081        
| Produced ->3195     | Thread-0      | Store Id ->0    | Sale Amt. ->375.29196        
| Consumed ->3196     | Thread-2      | Store Id ->1    | Sale Amt. ->295.9109        
| Produced ->3196     | Thread-1      | Store Id ->1    | Sale Amt. ->558.49176        
| Consumed ->3197     | Thread-3      | Store Id ->0    | Sale Amt. ->112.371735        
| Produced ->3197     | Thread-0      | Store Id ->0    | Sale Amt. ->617.88684        
| Consumed ->3198     | Thread-2      | Store Id ->1    | Sale Amt. ->15.632276        
| Consumed ->3199     | Thread-3      | Store Id ->1    | Sale Amt. ->576.215        
| Produced ->3199     | Thread-0      | Store Id ->0    | Sale Amt. ->554.9568        
| Produced ->3199     | Thread-1      | Store Id ->1    | Sale Amt. ->21.413004        
| Consumed ->3200     | Thread-3      | Store Id ->0    | Sale Amt. ->375.29196        
| Consumed ->3201     | Thread-2      | Store Id ->1    | Sale Amt. ->558.49176        
| Produced ->3201     | Thread-0      | Store Id ->0    | Sale Amt. ->246.00345        
| Produced ->3201     | Thread-1      | Store Id ->1    | Sale Amt. ->461.96307        
| Consumed ->3202     | Thread-3      | Store Id ->0    | Sale Amt. ->617.88684        
| Consumed ->3203     | Thread-2      | Store Id ->0    | Sale Amt. ->554.9568        
| Produced ->3203     | Thread-1      | Store Id ->1    | Sale Amt. ->70.37559        
| Produced ->3203     | Thread-0      | Store Id ->0    | Sale Amt. ->214.46419        
| Consumed ->3204     | Thread-2      | Store Id ->1    | Sale Amt. ->21.413004        
| Consumed ->3205     | Thread-3      | Store Id ->0    | Sale Amt. ->246.00345        
| Produced ->3205     | Thread-1      | Store Id ->1    | Sale Amt. ->737.93384        
| Produced ->3205     | Thread-0      | Store Id ->0    | Sale Amt. ->487.1642        
| Consumed ->3206     | Thread-3      | Store Id ->1    | Sale Amt. ->461.96307        
| Produced ->3206     | Thread-0      | Store Id ->0    | Sale Amt. ->494.071        
| Consumed ->3207     | Thread-2      | Store Id ->1    | Sale Amt. ->70.37559        
| Produced ->3207     | Thread-0      | Store Id ->0    | Sale Amt. ->995.85614        
| Consumed ->3208     | Thread-3      | Store Id ->0    | Sale Amt. ->214.46419        
| Produced ->3208     | Thread-1      | Store Id ->1    | Sale Amt. ->233.57292        
| Produced ->3209     | Thread-1      | Store Id ->1    | Sale Amt. ->494.26102        
| Consumed ->3209     | Thread-2      | Store Id ->1    | Sale Amt. ->737.93384        
| Produced ->3210     | Thread-1      | Store Id ->1    | Sale Amt. ->472.22836        
| Consumed ->3210     | Thread-3      | Store Id ->0    | Sale Amt. ->487.1642        
| Consumed ->3211     | Thread-2      | Store Id ->0    | Sale Amt. ->494.071        
| Produced ->3211     | Thread-0      | Store Id ->0    | Sale Amt. ->873.1785        
| Consumed ->3212     | Thread-3      | Store Id ->0    | Sale Amt. ->995.85614        
| Produced ->3212     | Thread-0      | Store Id ->0    | Sale Amt. ->602.61847        
| Consumed ->3213     | Thread-2      | Store Id ->1    | Sale Amt. ->233.57292        
| Produced ->3213     | Thread-1      | Store Id ->1    | Sale Amt. ->193.14417        
| Produced ->3214     | Thread-0      | Store Id ->0    | Sale Amt. ->729.5781        
| Consumed ->3214     | Thread-3      | Store Id ->1    | Sale Amt. ->494.26102        
| Consumed ->3215     | Thread-2      | Store Id ->1    | Sale Amt. ->472.22836        
| Produced ->3215     | Thread-0      | Store Id ->0    | Sale Amt. ->862.6609        
| Produced ->3216     | Thread-1      | Store Id ->1    | Sale Amt. ->687.073        
| Consumed ->3216     | Thread-3      | Store Id ->0    | Sale Amt. ->873.1785        
| Consumed ->3217     | Thread-3      | Store Id ->0    | Sale Amt. ->602.61847        
| Produced ->3217     | Thread-1      | Store Id ->1    | Sale Amt. ->597.41516        
| Consumed ->3218     | Thread-3      | Store Id ->1    | Sale Amt. ->193.14417        
| Produced ->3218     | Thread-0      | Store Id ->0    | Sale Amt. ->403.06815        
| Consumed ->3219     | Thread-2      | Store Id ->0    | Sale Amt. ->729.5781        
| Produced ->3219     | Thread-1      | Store Id ->1    | Sale Amt. ->892.7343        
| Consumed ->3220     | Thread-3      | Store Id ->0    | Sale Amt. ->862.6609        
| Produced ->3220     | Thread-0      | Store Id ->0    | Sale Amt. ->405.29675        
| Consumed ->3221     | Thread-2      | Store Id ->1    | Sale Amt. ->687.073        
| Produced ->3221     | Thread-1      | Store Id ->1    | Sale Amt. ->442.48044        
| Consumed ->3222     | Thread-3      | Store Id ->1    | Sale Amt. ->597.41516        
| Produced ->3222     | Thread-0      | Store Id ->0    | Sale Amt. ->180.89034        
| Consumed ->3223     | Thread-2      | Store Id ->0    | Sale Amt. ->403.06815        
| Consumed ->3224     | Thread-2      | Store Id ->1    | Sale Amt. ->892.7343        
| Produced ->3224     | Thread-1      | Store Id ->1    | Sale Amt. ->614.29504        
| Produced ->3224     | Thread-0      | Store Id ->0    | Sale Amt. ->867.2527        
| Consumed ->3225     | Thread-3      | Store Id ->0    | Sale Amt. ->405.29675        
| Consumed ->3226     | Thread-3      | Store Id ->1    | Sale Amt. ->442.48044        
| Consumed ->3227     | Thread-2      | Store Id ->0    | Sale Amt. ->180.89034        
| Produced ->3227     | Thread-0      | Store Id ->0    | Sale Amt. ->532.81775        
| Produced ->3227     | Thread-1      | Store Id ->1    | Sale Amt. ->998.3528        
| Consumed ->3228     | Thread-3      | Store Id ->1    | Sale Amt. ->614.29504        
| Consumed ->3229     | Thread-2      | Store Id ->0    | Sale Amt. ->867.2527        
| Produced ->3229     | Thread-1      | Store Id ->1    | Sale Amt. ->454.4765        
| Consumed ->3230     | Thread-3      | Store Id ->0    | Sale Amt. ->532.81775        
| Produced ->3230     | Thread-0      | Store Id ->0    | Sale Amt. ->243.90804        
| Consumed ->3231     | Thread-2      | Store Id ->1    | Sale Amt. ->998.3528        
| Consumed ->3232     | Thread-3      | Store Id ->1    | Sale Amt. ->454.4765        
| Produced ->3232     | Thread-0      | Store Id ->0    | Sale Amt. ->140.14781        
| Produced ->3232     | Thread-1      | Store Id ->1    | Sale Amt. ->901.57477        
| Consumed ->3233     | Thread-3      | Store Id ->0    | Sale Amt. ->243.90804        
| Consumed ->3234     | Thread-2      | Store Id ->0    | Sale Amt. ->140.14781        
