> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
10 Producers and 5 Consumers to be initilized 

| Produced ->5     | Thread-9      | Store Id ->9    | Sale Amt. ->285.98712        
| Consumed ->1981     | Thread-12      | Store Id ->2    | Sale Amt. ->473.433        
| Produced ->1981     | Thread-6      | Store Id ->6    | Sale Amt. ->637.25574        
| Consumed ->1981     | Thread-11      | Store Id ->8    | Sale Amt. ->36.495056        
| Produced ->1981     | Thread-7      | Store Id ->7    | Sale Amt. ->988.07983        
| Produced ->1982     | Thread-1      | Store Id ->1    | Sale Amt. ->970.9004        
| Consumed ->1982     | Thread-13      | Store Id ->3    | Sale Amt. ->855.57355        
| Consumed ->1983     | Thread-13      | Store Id ->0    | Sale Amt. ->142.76723        
| Produced ->1983     | Thread-2      | Store Id ->2    | Sale Amt. ->1.4824985        
| Consumed ->1984     | Thread-12      | Store Id ->4    | Sale Amt. ->872.1151        
| Produced ->1984     | Thread-8      | Store Id ->8    | Sale Amt. ->759.19635        
| Produced ->1985     | Thread-0      | Store Id ->0    | Sale Amt. ->247.86717        
| Consumed ->1985     | Thread-10      | Store Id ->6    | Sale Amt. ->637.25574        
| Consumed ->1987     | Thread-14      | Store Id ->7    | Sale Amt. ->988.07983        
| Produced ->1987     | Thread-5      | Store Id ->5    | Sale Amt. ->564.4391        
| Consumed ->1987     | Thread-11      | Store Id ->1    | Sale Amt. ->970.9004        
| Produced ->1987     | Thread-2      | Store Id ->2    | Sale Amt. ->158.24623        
| Consumed ->1989     | Thread-13      | Store Id ->2    | Sale Amt. ->1.4824985        
| Produced ->1989     | Thread-0      | Store Id ->0    | Sale Amt. ->761.34143        
| Consumed ->1989     | Thread-12      | Store Id ->8    | Sale Amt. ->759.19635        
| Produced ->1989     | Thread-7      | Store Id ->7    | Sale Amt. ->428.18607        
| Consumed ->1992     | Thread-14      | Store Id ->5    | Sale Amt. ->564.4391        
| Produced ->1993     | Thread-5      | Store Id ->5    | Sale Amt. ->335.00653        
| Consumed ->1994     | Thread-13      | Store Id ->0    | Sale Amt. ->761.34143        
| Consumed ->1993     | Thread-10      | Store Id ->7    | Sale Amt. ->428.18607        
| Consumed ->1992     | Thread-12      | Store Id ->0    | Sale Amt. ->247.86717        
| Produced ->1992     | Thread-0      | Store Id ->0    | Sale Amt. ->958.9827        
| Consumed ->1992     | Thread-11      | Store Id ->2    | Sale Amt. ->158.24623        
| Produced ->1994     | Thread-4      | Store Id ->4    | Sale Amt. ->163.82547        
| Produced ->1993     | Thread-3      | Store Id ->3    | Sale Amt. ->612.2022        
| Produced ->1993     | Thread-6      | Store Id ->6    | Sale Amt. ->701.9249        
| Consumed ->1995     | Thread-12      | Store Id ->0    | Sale Amt. ->958.9827        
| Produced ->1995     | Thread-5      | Store Id ->5    | Sale Amt. ->545.1652        
| Produced ->1996     | Thread-6      | Store Id ->6    | Sale Amt. ->387.4491        
| Produced ->1997     | Thread-0      | Store Id ->0    | Sale Amt. ->212.81905        
| Consumed ->1997     | Thread-11      | Store Id ->6    | Sale Amt. ->701.9249        
| Consumed ->1996     | Thread-14      | Store Id ->5    | Sale Amt. ->335.00653        
| Produced ->1998     | Thread-4      | Store Id ->4    | Sale Amt. ->498.0038        
| Consumed ->1998     | Thread-12      | Store Id ->3    | Sale Amt. ->612.2022        
| Consumed ->1999     | Thread-10      | Store Id ->4    | Sale Amt. ->163.82547        
| Produced ->1999     | Thread-1      | Store Id ->1    | Sale Amt. ->534.9111        
| Consumed ->2001     | Thread-11      | Store Id ->5    | Sale Amt. ->545.1652        
| Produced ->2001     | Thread-2      | Store Id ->2    | Sale Amt. ->490.21942        
| Produced ->2001     | Thread-3      | Store Id ->3    | Sale Amt. ->989.90045        
| Consumed ->2001     | Thread-13      | Store Id ->6    | Sale Amt. ->387.4491        
| Produced ->2002     | Thread-0      | Store Id ->0    | Sale Amt. ->428.90216        
| Consumed ->2002     | Thread-12      | Store Id ->0    | Sale Amt. ->212.81905        
| Consumed ->2003     | Thread-11      | Store Id ->4    | Sale Amt. ->498.0038        
| Produced ->2003     | Thread-6      | Store Id ->6    | Sale Amt. ->116.55528        
| Produced ->2004     | Thread-9      | Store Id ->9    | Sale Amt. ->611.7073        
| Consumed ->2004     | Thread-13      | Store Id ->1    | Sale Amt. ->534.9111        
| Produced ->2005     | Thread-3      | Store Id ->3    | Sale Amt. ->277.21188        
| Consumed ->2005     | Thread-10      | Store Id ->3    | Sale Amt. ->989.90045        
| Consumed ->2007     | Thread-14      | Store Id ->0    | Sale Amt. ->428.90216        
| Produced ->2007     | Thread-7      | Store Id ->7    | Sale Amt. ->769.6998        
| Produced ->2007     | Thread-8      | Store Id ->8    | Sale Amt. ->472.19394        
| Consumed ->2006     | Thread-12      | Store Id ->2    | Sale Amt. ->490.21942        
| Consumed ->2008     | Thread-13      | Store Id ->6    | Sale Amt. ->116.55528        
| Produced ->2008     | Thread-2      | Store Id ->2    | Sale Amt. ->148.36913        
| Produced ->2009     | Thread-1      | Store Id ->1    | Sale Amt. ->512.3371        
| Consumed ->2009     | Thread-12      | Store Id ->9    | Sale Amt. ->611.7073        
| Consumed ->2010     | Thread-13      | Store Id ->3    | Sale Amt. ->277.21188        
| Produced ->2010     | Thread-9      | Store Id ->9    | Sale Amt. ->453.31635        
| Consumed ->2012     | Thread-10      | Store Id ->7    | Sale Amt. ->769.6998        
| Produced ->2012     | Thread-3      | Store Id ->3    | Sale Amt. ->723.44257        
| Produced ->2012     | Thread-6      | Store Id ->6    | Sale Amt. ->498.84213        
| Consumed ->2012     | Thread-11      | Store Id ->8    | Sale Amt. ->472.19394        
| Consumed ->2013     | Thread-13      | Store Id ->2    | Sale Amt. ->148.36913        
| Produced ->2013     | Thread-8      | Store Id ->8    | Sale Amt. ->371.39566        
| Consumed ->2014     | Thread-14      | Store Id ->1    | Sale Amt. ->512.3371        
| Produced ->2014     | Thread-9      | Store Id ->9    | Sale Amt. ->70.77771        
| Consumed ->2015     | Thread-10      | Store Id ->9    | Sale Amt. ->453.31635        
| Produced ->2015     | Thread-1      | Store Id ->1    | Sale Amt. ->617.5536        
| Consumed ->2016     | Thread-11      | Store Id ->3    | Sale Amt. ->723.44257        
| Produced ->2016     | Thread-7      | Store Id ->7    | Sale Amt. ->17.250967        
| Produced ->2017     | Thread-5      | Store Id ->5    | Sale Amt. ->738.3691        
| Consumed ->2017     | Thread-12      | Store Id ->6    | Sale Amt. ->498.84213        
| Consumed ->2018     | Thread-10      | Store Id ->8    | Sale Amt. ->371.39566        
| Produced ->2018     | Thread-2      | Store Id ->2    | Sale Amt. ->595.2259        
| Consumed ->2020     | Thread-11      | Store Id ->9    | Sale Amt. ->70.77771        
| Produced ->2020     | Thread-9      | Store Id ->9    | Sale Amt. ->45.134098        
| Consumed ->2020     | Thread-13      | Store Id ->1    | Sale Amt. ->617.5536        
| Produced ->2020     | Thread-8      | Store Id ->8    | Sale Amt. ->739.33154        
| Consumed ->2021     | Thread-10      | Store Id ->7    | Sale Amt. ->17.250967        
| Produced ->2021     | Thread-5      | Store Id ->5    | Sale Amt. ->649.29224        
| Consumed ->2023     | Thread-14      | Store Id ->5    | Sale Amt. ->738.3691        
| Consumed ->2024     | Thread-11      | Store Id ->9    | Sale Amt. ->45.134098        
| Produced ->2024     | Thread-6      | Store Id ->6    | Sale Amt. ->614.30005        
| Consumed ->2023     | Thread-12      | Store Id ->2    | Sale Amt. ->595.2259        
| Produced ->2024     | Thread-0      | Store Id ->0    | Sale Amt. ->242.61969        
| Produced ->2024     | Thread-4      | Store Id ->4    | Sale Amt. ->964.734        
| Produced ->2025     | Thread-6      | Store Id ->6    | Sale Amt. ->789.70715        
| Consumed ->2025     | Thread-13      | Store Id ->8    | Sale Amt. ->739.33154        
| Consumed ->2026     | Thread-10      | Store Id ->5    | Sale Amt. ->649.29224        
| Produced ->2026     | Thread-9      | Store Id ->9    | Sale Amt. ->939.69073        
| Consumed ->2027     | Thread-12      | Store Id ->4    | Sale Amt. ->964.734        
| Produced ->2027     | Thread-1      | Store Id ->1    | Sale Amt. ->620.08276        
| Consumed ->2028     | Thread-10      | Store Id ->0    | Sale Amt. ->242.61969        
| Produced ->2029     | Thread-0      | Store Id ->0    | Sale Amt. ->818.948        
| Consumed ->2029     | Thread-14      | Store Id ->6    | Sale Amt. ->614.30005        
| Produced ->2029     | Thread-9      | Store Id ->9    | Sale Amt. ->157.77571        
| Consumed ->2030     | Thread-11      | Store Id ->6    | Sale Amt. ->789.70715        
| Produced ->2030     | Thread-3      | Store Id ->3    | Sale Amt. ->662.4838        
| Consumed ->2031     | Thread-13      | Store Id ->9    | Sale Amt. ->939.69073        
| Produced ->2031     | Thread-5      | Store Id ->5    | Sale Amt. ->435.56613        
| Produced ->2032     | Thread-7      | Store Id ->7    | Sale Amt. ->413.60547        
| Consumed ->2032     | Thread-10      | Store Id ->1    | Sale Amt. ->620.08276        
| Consumed ->2033     | Thread-14      | Store Id ->0    | Sale Amt. ->818.948        
| Produced ->2033     | Thread-8      | Store Id ->8    | Sale Amt. ->334.95947        
| Consumed ->2034     | Thread-12      | Store Id ->9    | Sale Amt. ->157.77571        
| Produced ->2034     | Thread-6      | Store Id ->6    | Sale Amt. ->899.69324        
| Consumed ->2035     | Thread-10      | Store Id ->3    | Sale Amt. ->662.4838        
| Produced ->2035     | Thread-1      | Store Id ->1    | Sale Amt. ->622.21075        
| Consumed ->2036     | Thread-12      | Store Id ->5    | Sale Amt. ->435.56613        
| Produced ->2036     | Thread-9      | Store Id ->9    | Sale Amt. ->409.28537        
| Produced ->2037     | Thread-0      | Store Id ->0    | Sale Amt. ->296.46332        
| Consumed ->2037     | Thread-13      | Store Id ->7    | Sale Amt. ->413.60547        
| Produced ->2038     | Thread-3      | Store Id ->3    | Sale Amt. ->240.82716        
| Consumed ->2038     | Thread-11      | Store Id ->8    | Sale Amt. ->334.95947        
| Produced ->2039     | Thread-6      | Store Id ->6    | Sale Amt. ->404.77673        
| Consumed ->2039     | Thread-13      | Store Id ->6    | Sale Amt. ->899.69324        
| Consumed ->2040     | Thread-11      | Store Id ->1    | Sale Amt. ->622.21075        
| Produced ->2040     | Thread-0      | Store Id ->0    | Sale Amt. ->59.81784        
| Consumed ->2041     | Thread-12      | Store Id ->9    | Sale Amt. ->409.28537        
| Produced ->2041     | Thread-5      | Store Id ->5    | Sale Amt. ->464.88547        
| Consumed ->2042     | Thread-14      | Store Id ->0    | Sale Amt. ->296.46332        
| Produced ->2042     | Thread-9      | Store Id ->9    | Sale Amt. ->860.54395        
| Produced ->2043     | Thread-8      | Store Id ->8    | Sale Amt. ->593.67474        
| Consumed ->2043     | Thread-10      | Store Id ->3    | Sale Amt. ->240.82716        
| Produced ->2044     | Thread-9      | Store Id ->9    | Sale Amt. ->603.5955        
| Consumed ->2044     | Thread-13      | Store Id ->6    | Sale Amt. ->404.77673        
| Produced ->2045     | Thread-9      | Store Id ->9    | Sale Amt. ->242.56154        
| Consumed ->2045     | Thread-12      | Store Id ->0    | Sale Amt. ->59.81784        
| Consumed ->2046     | Thread-14      | Store Id ->5    | Sale Amt. ->464.88547        
| Produced ->2046     | Thread-3      | Store Id ->3    | Sale Amt. ->61.236004        
| Consumed ->2047     | Thread-11      | Store Id ->9    | Sale Amt. ->860.54395        
| Produced ->2048     | Thread-5      | Store Id ->5    | Sale Amt. ->938.59973        
| Consumed ->2048     | Thread-10      | Store Id ->8    | Sale Amt. ->593.67474        
| Produced ->2047     | Thread-6      | Store Id ->6    | Sale Amt. ->717.48254        
| Consumed ->2049     | Thread-13      | Store Id ->9    | Sale Amt. ->603.5955        
| Produced ->2050     | Thread-8      | Store Id ->8    | Sale Amt. ->582.52026        
| Consumed ->2050     | Thread-14      | Store Id ->9    | Sale Amt. ->242.56154        
| Produced ->2050     | Thread-7      | Store Id ->7    | Sale Amt. ->427.8789        
| Consumed ->2051     | Thread-12      | Store Id ->3    | Sale Amt. ->61.236004        
| Produced ->2051     | Thread-6      | Store Id ->6    | Sale Amt. ->376.04056        
| Produced ->2052     | Thread-5      | Store Id ->5    | Sale Amt. ->789.96246        
| Consumed ->2052     | Thread-10      | Store Id ->6    | Sale Amt. ->717.48254        
| Consumed ->2053     | Thread-11      | Store Id ->5    | Sale Amt. ->938.59973        
| Produced ->2053     | Thread-0      | Store Id ->0    | Sale Amt. ->343.90305        
| Produced ->2054     | Thread-9      | Store Id ->9    | Sale Amt. ->204.42319        
| Consumed ->2054     | Thread-13      | Store Id ->8    | Sale Amt. ->582.52026        
| Consumed ->2055     | Thread-12      | Store Id ->7    | Sale Amt. ->427.8789        
| Produced ->2056     | Thread-0      | Store Id ->0    | Sale Amt. ->549.2901        
| Produced ->2056     | Thread-8      | Store Id ->8    | Sale Amt. ->443.26187        
| Consumed ->2056     | Thread-14      | Store Id ->6    | Sale Amt. ->376.04056        
| Consumed ->2057     | Thread-10      | Store Id ->5    | Sale Amt. ->789.96246        
| Produced ->2057     | Thread-8      | Store Id ->8    | Sale Amt. ->205.01184        
| Produced ->2058     | Thread-7      | Store Id ->7    | Sale Amt. ->703.8577        
| Consumed ->2059     | Thread-11      | Store Id ->9    | Sale Amt. ->204.42319        
| Consumed ->2059     | Thread-13      | Store Id ->0    | Sale Amt. ->343.90305        
| Produced ->2059     | Thread-3      | Store Id ->3    | Sale Amt. ->813.15234        
| Produced ->2060     | Thread-6      | Store Id ->6    | Sale Amt. ->949.51117        
| Consumed ->2060     | Thread-14      | Store Id ->0    | Sale Amt. ->549.2901        
| Consumed ->2061     | Thread-14      | Store Id ->8    | Sale Amt. ->443.26187        
| Produced ->2061     | Thread-7      | Store Id ->7    | Sale Amt. ->221.08652        
| Consumed ->2062     | Thread-12      | Store Id ->8    | Sale Amt. ->205.01184        
| Produced ->2062     | Thread-1      | Store Id ->1    | Sale Amt. ->720.2378        
| Consumed ->2063     | Thread-10      | Store Id ->7    | Sale Amt. ->703.8577        
| Produced ->2065     | Thread-8      | Store Id ->8    | Sale Amt. ->408.13977        
| Consumed ->2065     | Thread-11      | Store Id ->6    | Sale Amt. ->949.51117        
| Consumed ->2064     | Thread-13      | Store Id ->3    | Sale Amt. ->813.15234        
| Produced ->2065     | Thread-3      | Store Id ->3    | Sale Amt. ->752.2575        
| Produced ->2065     | Thread-9      | Store Id ->9    | Sale Amt. ->501.7941        
| Consumed ->2066     | Thread-12      | Store Id ->7    | Sale Amt. ->221.08652        
| Produced ->2066     | Thread-0      | Store Id ->0    | Sale Amt. ->883.62024        
| Consumed ->2068     | Thread-10      | Store Id ->8    | Sale Amt. ->408.13977        
| Consumed ->2068     | Thread-13      | Store Id ->1    | Sale Amt. ->720.2378        
| Produced ->2068     | Thread-6      | Store Id ->6    | Sale Amt. ->337.74408        
| Produced ->2068     | Thread-8      | Store Id ->8    | Sale Amt. ->169.23857        
| Consumed ->2069     | Thread-14      | Store Id ->9    | Sale Amt. ->501.7941        
| Produced ->2069     | Thread-0      | Store Id ->0    | Sale Amt. ->390.89462        
| Consumed ->2071     | Thread-14      | Store Id ->3    | Sale Amt. ->752.2575        
| Produced ->2071     | Thread-5      | Store Id ->5    | Sale Amt. ->838.12775        
| Produced ->2071     | Thread-4      | Store Id ->4    | Sale Amt. ->685.1396        
| Consumed ->2071     | Thread-10      | Store Id ->0    | Sale Amt. ->883.62024        
| Produced ->2072     | Thread-8      | Store Id ->8    | Sale Amt. ->837.5146        
| Consumed ->2072     | Thread-11      | Store Id ->8    | Sale Amt. ->169.23857        
| Consumed ->2073     | Thread-14      | Store Id ->6    | Sale Amt. ->337.74408        
| Consumed ->2075     | Thread-13      | Store Id ->0    | Sale Amt. ->390.89462        
| Produced ->2075     | Thread-2      | Store Id ->2    | Sale Amt. ->672.77716        
| Consumed ->2075     | Thread-12      | Store Id ->5    | Sale Amt. ->838.12775        
| Produced ->2075     | Thread-7      | Store Id ->7    | Sale Amt. ->247.16866        
| Produced ->2075     | Thread-3      | Store Id ->3    | Sale Amt. ->611.46027        
| Produced ->2076     | Thread-9      | Store Id ->9    | Sale Amt. ->848.244        
| Consumed ->2076     | Thread-11      | Store Id ->4    | Sale Amt. ->685.1396        
| Consumed ->2077     | Thread-10      | Store Id ->8    | Sale Amt. ->837.5146        
| Produced ->2077     | Thread-6      | Store Id ->6    | Sale Amt. ->336.63565        
| Consumed ->2078     | Thread-13      | Store Id ->2    | Sale Amt. ->672.77716        
| Produced ->2078     | Thread-4      | Store Id ->4    | Sale Amt. ->871.65656        
| Consumed ->2079     | Thread-14      | Store Id ->3    | Sale Amt. ->611.46027        
| Produced ->2079     | Thread-1      | Store Id ->1    | Sale Amt. ->443.1164        
| Produced ->2080     | Thread-5      | Store Id ->5    | Sale Amt. ->89.80275        
| Consumed ->2080     | Thread-13      | Store Id ->7    | Sale Amt. ->247.16866        
| Consumed ->2081     | Thread-11      | Store Id ->9    | Sale Amt. ->848.244        
| Produced ->2081     | Thread-8      | Store Id ->8    | Sale Amt. ->474.2707        
| Consumed ->2082     | Thread-12      | Store Id ->6    | Sale Amt. ->336.63565        
| Produced ->2082     | Thread-5      | Store Id ->5    | Sale Amt. ->122.36591        
| Consumed ->2083     | Thread-13      | Store Id ->4    | Sale Amt. ->871.65656        
| Produced ->2084     | Thread-0      | Store Id ->0    | Sale Amt. ->400.99078        
| Consumed ->2084     | Thread-14      | Store Id ->1    | Sale Amt. ->443.1164        
| Produced ->2084     | Thread-7      | Store Id ->7    | Sale Amt. ->767.8022        
| Consumed ->2085     | Thread-10      | Store Id ->5    | Sale Amt. ->89.80275        
| Produced ->2085     | Thread-9      | Store Id ->9    | Sale Amt. ->722.16675        
| Consumed ->2086     | Thread-11      | Store Id ->8    | Sale Amt. ->474.2707        
| Produced ->2087     | Thread-4      | Store Id ->4    | Sale Amt. ->484.11932        
| Consumed ->2087     | Thread-10      | Store Id ->5    | Sale Amt. ->122.36591        
| Produced ->2087     | Thread-0      | Store Id ->0    | Sale Amt. ->713.3767        
| Produced ->2088     | Thread-9      | Store Id ->9    | Sale Amt. ->121.761055        
| Consumed ->2088     | Thread-12      | Store Id ->0    | Sale Amt. ->400.99078        
| Consumed ->2089     | Thread-14      | Store Id ->7    | Sale Amt. ->767.8022        
| Produced ->2089     | Thread-1      | Store Id ->1    | Sale Amt. ->106.42206        
| Produced ->2090     | Thread-5      | Store Id ->5    | Sale Amt. ->645.4824        
| Consumed ->2090     | Thread-13      | Store Id ->9    | Sale Amt. ->722.16675        
| Consumed ->2091     | Thread-14      | Store Id ->4    | Sale Amt. ->484.11932        
| Produced ->2091     | Thread-7      | Store Id ->7    | Sale Amt. ->87.52106        
| Consumed ->2092     | Thread-10      | Store Id ->0    | Sale Amt. ->713.3767        
| Produced ->2092     | Thread-8      | Store Id ->8    | Sale Amt. ->760.58545        
| Consumed ->2093     | Thread-11      | Store Id ->9    | Sale Amt. ->121.761055        
| Produced ->2093     | Thread-7      | Store Id ->7    | Sale Amt. ->830.17334        
| Consumed ->2094     | Thread-11      | Store Id ->1    | Sale Amt. ->106.42206        
| Produced ->2094     | Thread-9      | Store Id ->9    | Sale Amt. ->991.58044        
| Consumed ->2095     | Thread-12      | Store Id ->5    | Sale Amt. ->645.4824        
| Produced ->2095     | Thread-8      | Store Id ->8    | Sale Amt. ->945.0851        
| Consumed ->2097     | Thread-13      | Store Id ->7    | Sale Amt. ->87.52106        
| Consumed ->2097     | Thread-14      | Store Id ->8    | Sale Amt. ->760.58545        
| Produced ->2097     | Thread-4      | Store Id ->4    | Sale Amt. ->228.7178        
| Produced ->2097     | Thread-0      | Store Id ->0    | Sale Amt. ->738.6532        
| Consumed ->2098     | Thread-10      | Store Id ->7    | Sale Amt. ->830.17334        
| Produced ->2098     | Thread-5      | Store Id ->5    | Sale Amt. ->481.84912        
| Consumed ->2099     | Thread-11      | Store Id ->9    | Sale Amt. ->991.58044        
| Produced ->2099     | Thread-1      | Store Id ->1    | Sale Amt. ->69.07877        
| Produced ->2100     | Thread-6      | Store Id ->6    | Sale Amt. ->550.9021        
| Consumed ->2100     | Thread-10      | Store Id ->8    | Sale Amt. ->945.0851        
| Consumed ->2101     | Thread-12      | Store Id ->0    | Sale Amt. ->738.6532        
| Produced ->2101     | Thread-2      | Store Id ->2    | Sale Amt. ->961.8095        
| Consumed ->2102     | Thread-11      | Store Id ->4    | Sale Amt. ->228.7178        
| Produced ->2102     | Thread-8      | Store Id ->8    | Sale Amt. ->14.549692        
| Consumed ->2104     | Thread-12      | Store Id ->5    | Sale Amt. ->481.84912        
| Produced ->2104     | Thread-1      | Store Id ->1    | Sale Amt. ->578.97736        
| Produced ->2104     | Thread-2      | Store Id ->2    | Sale Amt. ->86.14936        
| Consumed ->2104     | Thread-14      | Store Id ->1    | Sale Amt. ->69.07877        
| Consumed ->2105     | Thread-10      | Store Id ->6    | Sale Amt. ->550.9021        
| Produced ->2105     | Thread-5      | Store Id ->5    | Sale Amt. ->431.80832        
| Consumed ->2107     | Thread-11      | Store Id ->8    | Sale Amt. ->14.549692        
| Produced ->2107     | Thread-7      | Store Id ->7    | Sale Amt. ->931.7824        
| Produced ->2107     | Thread-9      | Store Id ->9    | Sale Amt. ->160.53043        
| Consumed ->2107     | Thread-13      | Store Id ->2    | Sale Amt. ->961.8095        
| Produced ->2108     | Thread-6      | Store Id ->6    | Sale Amt. ->475.61057        
| Consumed ->2108     | Thread-12      | Store Id ->2    | Sale Amt. ->86.14936        
| Produced ->2109     | Thread-3      | Store Id ->3    | Sale Amt. ->984.377        
| Consumed ->2109     | Thread-11      | Store Id ->1    | Sale Amt. ->578.97736        
| Consumed ->2110     | Thread-14      | Store Id ->5    | Sale Amt. ->431.80832        
| Produced ->2110     | Thread-1      | Store Id ->1    | Sale Amt. ->753.073        
| Consumed ->2111     | Thread-10      | Store Id ->9    | Sale Amt. ->160.53043        
| Produced ->2111     | Thread-0      | Store Id ->0    | Sale Amt. ->19.562567        
| Consumed ->2113     | Thread-13      | Store Id ->6    | Sale Amt. ->475.61057        
| Produced ->2113     | Thread-2      | Store Id ->2    | Sale Amt. ->444.03818        
| Consumed ->2112     | Thread-12      | Store Id ->7    | Sale Amt. ->931.7824        
| Produced ->2113     | Thread-5      | Store Id ->5    | Sale Amt. ->488.49808        
| Consumed ->2114     | Thread-13      | Store Id ->3    | Sale Amt. ->984.377        
| Produced ->2114     | Thread-9      | Store Id ->9    | Sale Amt. ->95.87235        
| Produced ->2115     | Thread-7      | Store Id ->7    | Sale Amt. ->79.35521        
| Consumed ->2115     | Thread-14      | Store Id ->1    | Sale Amt. ->753.073        
| Consumed ->2116     | Thread-11      | Store Id ->0    | Sale Amt. ->19.562567        
| Produced ->2116     | Thread-0      | Store Id ->0    | Sale Amt. ->399.26428        
| Consumed ->2118     | Thread-13      | Store Id ->5    | Sale Amt. ->488.49808        
| Produced ->2118     | Thread-5      | Store Id ->5    | Sale Amt. ->664.1295        
| Consumed ->2118     | Thread-10      | Store Id ->2    | Sale Amt. ->444.03818        
| Produced ->2118     | Thread-7      | Store Id ->7    | Sale Amt. ->348.58072        
| Consumed ->2119     | Thread-12      | Store Id ->9    | Sale Amt. ->95.87235        
| Produced ->2119     | Thread-3      | Store Id ->3    | Sale Amt. ->246.34158        
| Produced ->2120     | Thread-8      | Store Id ->8    | Sale Amt. ->805.3734        
| Consumed ->2120     | Thread-14      | Store Id ->7    | Sale Amt. ->79.35521        
| Consumed ->2121     | Thread-13      | Store Id ->0    | Sale Amt. ->399.26428        
| Produced ->2121     | Thread-2      | Store Id ->2    | Sale Amt. ->269.30692        
| Produced ->2122     | Thread-8      | Store Id ->8    | Sale Amt. ->684.8949        
| Consumed ->2122     | Thread-12      | Store Id ->7    | Sale Amt. ->348.58072        
| Consumed ->2123     | Thread-10      | Store Id ->5    | Sale Amt. ->664.1295        
| Produced ->2123     | Thread-9      | Store Id ->9    | Sale Amt. ->975.40826        
| Consumed ->2124     | Thread-11      | Store Id ->3    | Sale Amt. ->246.34158        
| Produced ->2124     | Thread-0      | Store Id ->0    | Sale Amt. ->33.45117        
| Produced ->2125     | Thread-9      | Store Id ->9    | Sale Amt. ->183.69998        
| Consumed ->2125     | Thread-14      | Store Id ->8    | Sale Amt. ->805.3734        
| Consumed ->2126     | Thread-10      | Store Id ->2    | Sale Amt. ->269.30692        
| Produced ->2126     | Thread-2      | Store Id ->2    | Sale Amt. ->896.83624        
| Consumed ->2127     | Thread-13      | Store Id ->8    | Sale Amt. ->684.8949        
| Produced ->2127     | Thread-0      | Store Id ->0    | Sale Amt. ->428.84903        
| Produced ->2128     | Thread-8      | Store Id ->8    | Sale Amt. ->390.46677        
| Consumed ->2128     | Thread-12      | Store Id ->9    | Sale Amt. ->975.40826        
| Consumed ->2130     | Thread-11      | Store Id ->0    | Sale Amt. ->33.45117        
| Produced ->2130     | Thread-9      | Store Id ->9    | Sale Amt. ->729.3467        
| Produced ->2130     | Thread-2      | Store Id ->2    | Sale Amt. ->138.6457        
| Consumed ->2130     | Thread-12      | Store Id ->9    | Sale Amt. ->183.69998        
| Consumed ->2131     | Thread-13      | Store Id ->2    | Sale Amt. ->896.83624        
| Produced ->2131     | Thread-5      | Store Id ->5    | Sale Amt. ->57.735897        
| Consumed ->2132     | Thread-14      | Store Id ->0    | Sale Amt. ->428.84903        
| Produced ->2132     | Thread-0      | Store Id ->0    | Sale Amt. ->135.56537        
| Consumed ->2133     | Thread-10      | Store Id ->8    | Sale Amt. ->390.46677        
| Produced ->2133     | Thread-3      | Store Id ->3    | Sale Amt. ->413.78668        
| Produced ->2134     | Thread-0      | Store Id ->0    | Sale Amt. ->338.93253        
| Consumed ->2134     | Thread-10      | Store Id ->9    | Sale Amt. ->729.3467        
| Produced ->2135     | Thread-7      | Store Id ->7    | Sale Amt. ->959.1243        
| Consumed ->2135     | Thread-14      | Store Id ->2    | Sale Amt. ->138.6457        
| Produced ->2136     | Thread-8      | Store Id ->8    | Sale Amt. ->359.5005        
| Consumed ->2136     | Thread-13      | Store Id ->5    | Sale Amt. ->57.735897        
| Consumed ->2138     | Thread-12      | Store Id ->3    | Sale Amt. ->413.78668        
| Produced ->2138     | Thread-6      | Store Id ->6    | Sale Amt. ->865.7148        
| Produced ->2138     | Thread-7      | Store Id ->7    | Sale Amt. ->507.9125        
| Consumed ->2138     | Thread-11      | Store Id ->0    | Sale Amt. ->135.56537        
| Consumed ->2139     | Thread-14      | Store Id ->0    | Sale Amt. ->338.93253        
| Produced ->2139     | Thread-9      | Store Id ->9    | Sale Amt. ->237.56934        
| Produced ->2140     | Thread-4      | Store Id ->4    | Sale Amt. ->341.56143        
| Consumed ->2140     | Thread-12      | Store Id ->7    | Sale Amt. ->959.1243        
| Consumed ->2141     | Thread-14      | Store Id ->8    | Sale Amt. ->359.5005        
| Produced ->2141     | Thread-6      | Store Id ->6    | Sale Amt. ->872.26385        
| Consumed ->2142     | Thread-10      | Store Id ->7    | Sale Amt. ->507.9125        
| Produced ->2142     | Thread-1      | Store Id ->1    | Sale Amt. ->697.9338        
| Consumed ->2143     | Thread-13      | Store Id ->6    | Sale Amt. ->865.7148        
| Produced ->2143     | Thread-6      | Store Id ->6    | Sale Amt. ->973.7646        
| Consumed ->2144     | Thread-10      | Store Id ->9    | Sale Amt. ->237.56934        
| Produced ->2144     | Thread-8      | Store Id ->8    | Sale Amt. ->268.68927        
| Consumed ->2145     | Thread-12      | Store Id ->4    | Sale Amt. ->341.56143        
| Produced ->2145     | Thread-0      | Store Id ->0    | Sale Amt. ->473.6806        
| Consumed ->2146     | Thread-11      | Store Id ->6    | Sale Amt. ->872.26385        
| Produced ->2146     | Thread-7      | Store Id ->7    | Sale Amt. ->987.48145        
