> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :run
5 Producers and 10 Consumers to be initilized 

| Consumed ->10     | Thread-11      | Store Id ->1    | Sale Amt. ->779.0888        
| Produced ->936     | Thread-0      | Store Id ->0    | Sale Amt. ->507.52997        
| Consumed ->936     | Thread-13      | Store Id ->0    | Sale Amt. ->507.52997        
| Produced ->936     | Thread-4      | Store Id ->4    | Sale Amt. ->290.80286        
| Consumed ->938     | Thread-8      | Store Id ->3    | Sale Amt. ->259.36212        
| Consumed ->937     | Thread-6      | Store Id ->4    | Sale Amt. ->290.80286        
| Produced ->936     | Thread-3      | Store Id ->3    | Sale Amt. ->259.36212        
| Consumed ->940     | Thread-14      | Store Id ->2    | Sale Amt. ->473.6196        
| Produced ->940     | Thread-2      | Store Id ->2    | Sale Amt. ->473.6196        
| Produced ->941     | Thread-1      | Store Id ->1    | Sale Amt. ->875.2979        
| Produced ->941     | Thread-0      | Store Id ->0    | Sale Amt. ->526.40466        
| Consumed ->941     | Thread-12      | Store Id ->1    | Sale Amt. ->875.2979        
| Consumed ->941     | Thread-10      | Store Id ->0    | Sale Amt. ->526.40466        
| Produced ->941     | Thread-4      | Store Id ->4    | Sale Amt. ->691.44275        
| Consumed ->941     | Thread-9      | Store Id ->4    | Sale Amt. ->691.44275        
| Produced ->942     | Thread-1      | Store Id ->1    | Sale Amt. ->344.69247        
| Consumed ->942     | Thread-11      | Store Id ->1    | Sale Amt. ->344.69247        
| Produced ->942     | Thread-4      | Store Id ->4    | Sale Amt. ->573.48303        
| Consumed ->942     | Thread-7      | Store Id ->4    | Sale Amt. ->573.48303        
| Consumed ->942     | Thread-5      | Store Id ->1    | Sale Amt. ->955.971        
| Produced ->942     | Thread-1      | Store Id ->1    | Sale Amt. ->955.971        
| Produced ->942     | Thread-2      | Store Id ->2    | Sale Amt. ->5.6217766        
| Consumed ->943     | Thread-13      | Store Id ->2    | Sale Amt. ->5.6217766        
| Produced ->944     | Thread-3      | Store Id ->3    | Sale Amt. ->339.2737        
| Consumed ->944     | Thread-8      | Store Id ->3    | Sale Amt. ->339.2737        
| Produced ->946     | Thread-0      | Store Id ->0    | Sale Amt. ->540.7913        
| Consumed ->946     | Thread-6      | Store Id ->0    | Sale Amt. ->540.7913        
| Consumed ->946     | Thread-10      | Store Id ->1    | Sale Amt. ->779.51263        
| Produced ->946     | Thread-1      | Store Id ->1    | Sale Amt. ->779.51263        
| Produced ->951     | Thread-0      | Store Id ->0    | Sale Amt. ->268.90295        
| Consumed ->951     | Thread-9      | Store Id ->2    | Sale Amt. ->370.82977        
| Consumed ->951     | Thread-11      | Store Id ->0    | Sale Amt. ->268.90295        
| Produced ->951     | Thread-2      | Store Id ->2    | Sale Amt. ->370.82977        
| Produced ->951     | Thread-3      | Store Id ->3    | Sale Amt. ->421.59662        
| Consumed ->951     | Thread-12      | Store Id ->3    | Sale Amt. ->421.59662        
| Consumed ->953     | Thread-8      | Store Id ->0    | Sale Amt. ->613.6768        
| Produced ->953     | Thread-0      | Store Id ->0    | Sale Amt. ->613.6768        
| Produced ->955     | Thread-4      | Store Id ->4    | Sale Amt. ->351.42007        
| Consumed ->955     | Thread-14      | Store Id ->4    | Sale Amt. ->351.42007        
| Consumed ->957     | Thread-9      | Store Id ->4    | Sale Amt. ->707.5488        
| Produced ->958     | Thread-4      | Store Id ->4    | Sale Amt. ->707.5488        
| Produced ->958     | Thread-1      | Store Id ->1    | Sale Amt. ->787.04956        
| Consumed ->958     | Thread-12      | Store Id ->1    | Sale Amt. ->787.04956        
| Produced ->959     | Thread-4      | Store Id ->4    | Sale Amt. ->690.45245        
| Consumed ->959     | Thread-14      | Store Id ->4    | Sale Amt. ->690.45245        
| Produced ->959     | Thread-1      | Store Id ->1    | Sale Amt. ->785.4371        
| Consumed ->959     | Thread-7      | Store Id ->1    | Sale Amt. ->785.4371        
| Produced ->959     | Thread-2      | Store Id ->2    | Sale Amt. ->331.41058        
| Consumed ->959     | Thread-6      | Store Id ->2    | Sale Amt. ->331.41058        
| Consumed ->961     | Thread-11      | Store Id ->3    | Sale Amt. ->591.42004        
| Produced ->961     | Thread-3      | Store Id ->3    | Sale Amt. ->591.42004        
| Produced ->962     | Thread-0      | Store Id ->0    | Sale Amt. ->20.21288        
| Consumed ->962     | Thread-14      | Store Id ->0    | Sale Amt. ->20.21288        
| Consumed ->962     | Thread-8      | Store Id ->2    | Sale Amt. ->52.3262        
| Produced ->962     | Thread-2      | Store Id ->2    | Sale Amt. ->52.3262        
| Produced ->964     | Thread-1      | Store Id ->1    | Sale Amt. ->184.54404        
| Consumed ->964     | Thread-6      | Store Id ->1    | Sale Amt. ->184.54404        
| Produced ->968     | Thread-4      | Store Id ->4    | Sale Amt. ->508.736        
| Consumed ->968     | Thread-6      | Store Id ->0    | Sale Amt. ->342.8896        
| Consumed ->968     | Thread-14      | Store Id ->4    | Sale Amt. ->508.736        
| Produced ->968     | Thread-0      | Store Id ->0    | Sale Amt. ->342.8896        
| Produced ->969     | Thread-0      | Store Id ->0    | Sale Amt. ->414.75958        
| Consumed ->969     | Thread-8      | Store Id ->0    | Sale Amt. ->414.75958        
| Produced ->969     | Thread-2      | Store Id ->2    | Sale Amt. ->966.1433        
| Produced ->969     | Thread-3      | Store Id ->3    | Sale Amt. ->231.31017        
| Consumed ->969     | Thread-5      | Store Id ->3    | Sale Amt. ->231.31017        
| Consumed ->969     | Thread-13      | Store Id ->2    | Sale Amt. ->966.1433        
| Produced ->970     | Thread-1      | Store Id ->1    | Sale Amt. ->824.6513        
| Consumed ->970     | Thread-11      | Store Id ->1    | Sale Amt. ->824.6513        
| Produced ->972     | Thread-4      | Store Id ->4    | Sale Amt. ->729.1221        
| Consumed ->972     | Thread-8      | Store Id ->4    | Sale Amt. ->729.1221        
| Produced ->972     | Thread-1      | Store Id ->1    | Sale Amt. ->749.06226        
| Consumed ->974     | Thread-14      | Store Id ->3    | Sale Amt. ->357.18756        
| Consumed ->973     | Thread-6      | Store Id ->1    | Sale Amt. ->749.06226        
| Produced ->972     | Thread-3      | Store Id ->3    | Sale Amt. ->357.18756        
| Produced ->975     | Thread-2      | Store Id ->2    | Sale Amt. ->417.7943        
| Consumed ->975     | Thread-13      | Store Id ->2    | Sale Amt. ->417.7943        
| Produced ->975     | Thread-1      | Store Id ->1    | Sale Amt. ->545.68256        
| Consumed ->975     | Thread-9      | Store Id ->1    | Sale Amt. ->545.68256        
| Produced ->977     | Thread-0      | Store Id ->0    | Sale Amt. ->189.86949        
| Consumed ->977     | Thread-6      | Store Id ->0    | Sale Amt. ->189.86949        
| Produced ->978     | Thread-0      | Store Id ->0    | Sale Amt. ->452.66376        
| Consumed ->978     | Thread-8      | Store Id ->0    | Sale Amt. ->452.66376        
| Produced ->981     | Thread-3      | Store Id ->3    | Sale Amt. ->492.89008        
| Consumed ->981     | Thread-13      | Store Id ->3    | Sale Amt. ->492.89008        
| Consumed ->983     | Thread-14      | Store Id ->4    | Sale Amt. ->936.66        
| Produced ->983     | Thread-4      | Store Id ->4    | Sale Amt. ->936.66        
| Consumed ->983     | Thread-9      | Store Id ->2    | Sale Amt. ->872.045        
| Produced ->983     | Thread-2      | Store Id ->2    | Sale Amt. ->872.045        
| Produced ->984     | Thread-1      | Store Id ->1    | Sale Amt. ->887.8078        
| Consumed ->984     | Thread-9      | Store Id ->1    | Sale Amt. ->887.8078        
| Consumed ->984     | Thread-5      | Store Id ->0    | Sale Amt. ->102.45274        
| Produced ->984     | Thread-0      | Store Id ->0    | Sale Amt. ->102.45274        
| Consumed ->985     | Thread-5      | Store Id ->3    | Sale Amt. ->549.8269        
| Consumed ->985     | Thread-7      | Store Id ->0    | Sale Amt. ->629.4836        
| Produced ->985     | Thread-0      | Store Id ->0    | Sale Amt. ->629.4836        
| Produced ->985     | Thread-3      | Store Id ->3    | Sale Amt. ->549.8269        
| Produced ->986     | Thread-2      | Store Id ->2    | Sale Amt. ->15.582531        
| Consumed ->986     | Thread-13      | Store Id ->2    | Sale Amt. ->15.582531        
| Produced ->987     | Thread-4      | Store Id ->4    | Sale Amt. ->396.70215        
| Consumed ->987     | Thread-8      | Store Id ->4    | Sale Amt. ->396.70215        
| Consumed ->987     | Thread-14      | Store Id ->1    | Sale Amt. ->549.76434        
| Produced ->987     | Thread-1      | Store Id ->1    | Sale Amt. ->549.76434        
| Produced ->987     | Thread-3      | Store Id ->3    | Sale Amt. ->166.43149        
| Consumed ->987     | Thread-6      | Store Id ->3    | Sale Amt. ->166.43149        
| Consumed ->991     | Thread-7      | Store Id ->4    | Sale Amt. ->703.2271        
| Produced ->991     | Thread-3      | Store Id ->3    | Sale Amt. ->37.28275        
| Produced ->991     | Thread-0      | Store Id ->0    | Sale Amt. ->286.59393        
| Produced ->991     | Thread-4      | Store Id ->4    | Sale Amt. ->703.2271        
| Consumed ->991     | Thread-11      | Store Id ->3    | Sale Amt. ->37.28275        
| Consumed ->991     | Thread-10      | Store Id ->0    | Sale Amt. ->286.59393        
| Produced ->991     | Thread-2      | Store Id ->2    | Sale Amt. ->814.2378        
| Consumed ->991     | Thread-5      | Store Id ->2    | Sale Amt. ->814.2378        
| Consumed ->995     | Thread-8      | Store Id ->1    | Sale Amt. ->448.4161        
| Produced ->995     | Thread-1      | Store Id ->1    | Sale Amt. ->448.4161        
| Produced ->995     | Thread-4      | Store Id ->4    | Sale Amt. ->343.79623        
| Consumed ->995     | Thread-9      | Store Id ->4    | Sale Amt. ->343.79623        
| Produced ->997     | Thread-4      | Store Id ->4    | Sale Amt. ->922.3299        
| Consumed ->997     | Thread-5      | Store Id ->0    | Sale Amt. ->650.8018        
| Produced ->997     | Thread-0      | Store Id ->0    | Sale Amt. ->650.8018        
| Consumed ->997     | Thread-8      | Store Id ->4    | Sale Amt. ->922.3299        
| Consumed ->997     | Thread-13      | Store Id ->2    | Sale Amt. ->116.660484        
| Produced ->997     | Thread-2      | Store Id ->2    | Sale Amt. ->116.660484        
| Consumed ->998     | Thread-11      | Store Id ->1    | Sale Amt. ->241.25883        
| Produced ->998     | Thread-1      | Store Id ->1    | Sale Amt. ->241.25883        
| Produced ->998     | Thread-3      | Store Id ->3    | Sale Amt. ->670.3059        
| Consumed ->999     | Thread-9      | Store Id ->3    | Sale Amt. ->670.3059        
| Produced ->1000     | Thread-2      | Store Id ->2    | Sale Amt. ->48.541744        
| Consumed ->1000     | Thread-7      | Store Id ->2    | Sale Amt. ->48.541744        
| Consumed ->1000     | Thread-10      | Store Id ->1    | Sale Amt. ->607.4485        
| Produced ->1000     | Thread-1      | Store Id ->1    | Sale Amt. ->607.4485        
| Produced ->1004     | Thread-4      | Store Id ->4    | Sale Amt. ->432.58255        
| Consumed ->1004     | Thread-13      | Store Id ->4    | Sale Amt. ->432.58255        
| Produced ->1005     | Thread-3      | Store Id ->3    | Sale Amt. ->905.91754        
| Consumed ->1005     | Thread-5      | Store Id ->3    | Sale Amt. ->905.91754        
| Produced ->1005     | Thread-0      | Store Id ->0    | Sale Amt. ->957.05005        
| Consumed ->1005     | Thread-8      | Store Id ->0    | Sale Amt. ->957.05005        
| Produced ->1006     | Thread-4      | Store Id ->4    | Sale Amt. ->380.94675        
| Consumed ->1006     | Thread-9      | Store Id ->4    | Sale Amt. ->380.94675        
| Produced ->1006     | Thread-2      | Store Id ->2    | Sale Amt. ->334.66376        
| Produced ->1006     | Thread-3      | Store Id ->3    | Sale Amt. ->550.8286        
| Consumed ->1006     | Thread-11      | Store Id ->2    | Sale Amt. ->334.66376        
| Consumed ->1006     | Thread-7      | Store Id ->3    | Sale Amt. ->550.8286        
| Produced ->1008     | Thread-0      | Store Id ->0    | Sale Amt. ->555.60785        
| Consumed ->1008     | Thread-10      | Store Id ->0    | Sale Amt. ->555.60785        
| Consumed ->1008     | Thread-6      | Store Id ->1    | Sale Amt. ->468.64008        
| Produced ->1008     | Thread-1      | Store Id ->1    | Sale Amt. ->468.64008        
| Consumed ->1009     | Thread-6      | Store Id ->3    | Sale Amt. ->68.88057        
| Produced ->1010     | Thread-3      | Store Id ->3    | Sale Amt. ->68.88057        
| Produced ->1013     | Thread-4      | Store Id ->4    | Sale Amt. ->976.1304        
| Consumed ->1013     | Thread-9      | Store Id ->4    | Sale Amt. ->976.1304        
| Produced ->1014     | Thread-2      | Store Id ->2    | Sale Amt. ->102.20652        
| Consumed ->1014     | Thread-5      | Store Id ->2    | Sale Amt. ->102.20652        
| Produced ->1016     | Thread-4      | Store Id ->4    | Sale Amt. ->522.75446        
| Consumed ->1016     | Thread-11      | Store Id ->4    | Sale Amt. ->522.75446        
| Produced ->1016     | Thread-0      | Store Id ->0    | Sale Amt. ->202.60104        
| Produced ->1016     | Thread-1      | Store Id ->1    | Sale Amt. ->376.46002        
| Consumed ->1016     | Thread-6      | Store Id ->0    | Sale Amt. ->202.60104        
| Consumed ->1016     | Thread-8      | Store Id ->1    | Sale Amt. ->376.46002        
| Produced ->1018     | Thread-3      | Store Id ->3    | Sale Amt. ->289.65244        
| Consumed ->1018     | Thread-5      | Store Id ->3    | Sale Amt. ->289.65244        
| Produced ->1018     | Thread-0      | Store Id ->0    | Sale Amt. ->714.99005        
| Consumed ->1018     | Thread-10      | Store Id ->0    | Sale Amt. ->714.99005        
| Consumed ->1018     | Thread-9      | Store Id ->2    | Sale Amt. ->881.33234        
| Produced ->1018     | Thread-2      | Store Id ->2    | Sale Amt. ->881.33234        
| Consumed ->1018     | Thread-14      | Store Id ->1    | Sale Amt. ->124.89782        
| Produced ->1018     | Thread-1      | Store Id ->1    | Sale Amt. ->124.89782        
| Produced ->1018     | Thread-4      | Store Id ->4    | Sale Amt. ->139.35661        
| Consumed ->1018     | Thread-12      | Store Id ->0    | Sale Amt. ->170.9459        
| Consumed ->1018     | Thread-13      | Store Id ->4    | Sale Amt. ->139.35661        
| Produced ->1018     | Thread-0      | Store Id ->0    | Sale Amt. ->170.9459        
| Produced ->1018     | Thread-3      | Store Id ->3    | Sale Amt. ->220.54999        
| Consumed ->1019     | Thread-5      | Store Id ->3    | Sale Amt. ->220.54999        
| Consumed ->1025     | Thread-12      | Store Id ->4    | Sale Amt. ->175.64668        
| Produced ->1025     | Thread-4      | Store Id ->4    | Sale Amt. ->175.64668        
| Produced ->1026     | Thread-0      | Store Id ->0    | Sale Amt. ->550.758        
| Produced ->1026     | Thread-1      | Store Id ->1    | Sale Amt. ->731.31384        
| Produced ->1026     | Thread-2      | Store Id ->2    | Sale Amt. ->904.0158        
| Consumed ->1026     | Thread-11      | Store Id ->2    | Sale Amt. ->904.0158        
| Consumed ->1026     | Thread-7      | Store Id ->0    | Sale Amt. ->550.758        
| Consumed ->1026     | Thread-10      | Store Id ->1    | Sale Amt. ->731.31384        
| Consumed ->1027     | Thread-12      | Store Id ->3    | Sale Amt. ->535.5526        
| Produced ->1027     | Thread-3      | Store Id ->3    | Sale Amt. ->535.5526        
| Produced ->1030     | Thread-4      | Store Id ->4    | Sale Amt. ->543.785        
| Consumed ->1030     | Thread-12      | Store Id ->1    | Sale Amt. ->942.82043        
| Consumed ->1030     | Thread-13      | Store Id ->4    | Sale Amt. ->543.785        
| Produced ->1030     | Thread-1      | Store Id ->1    | Sale Amt. ->942.82043        
| Produced ->1031     | Thread-2      | Store Id ->2    | Sale Amt. ->570.21906        
| Consumed ->1031     | Thread-7      | Store Id ->2    | Sale Amt. ->570.21906        
| Produced ->1033     | Thread-0      | Store Id ->0    | Sale Amt. ->584.3211        
| Consumed ->1033     | Thread-13      | Store Id ->0    | Sale Amt. ->584.3211        
| Consumed ->1035     | Thread-10      | Store Id ->3    | Sale Amt. ->940.2496        
| Produced ->1035     | Thread-3      | Store Id ->3    | Sale Amt. ->940.2496        
| Produced ->1035     | Thread-1      | Store Id ->1    | Sale Amt. ->400.03122        
| Consumed ->1035     | Thread-11      | Store Id ->1    | Sale Amt. ->400.03122        
| Produced ->1035     | Thread-4      | Store Id ->4    | Sale Amt. ->228.06844        
| Consumed ->1035     | Thread-13      | Store Id ->4    | Sale Amt. ->228.06844        
| Produced ->1036     | Thread-1      | Store Id ->1    | Sale Amt. ->642.55566        
| Consumed ->1036     | Thread-13      | Store Id ->1    | Sale Amt. ->642.55566        
| Produced ->1040     | Thread-2      | Store Id ->2    | Sale Amt. ->405.8246        
| Produced ->1041     | Thread-0      | Store Id ->0    | Sale Amt. ->495.5761        
| Consumed ->1041     | Thread-7      | Store Id ->4    | Sale Amt. ->82.8944        
| Consumed ->1041     | Thread-13      | Store Id ->0    | Sale Amt. ->495.5761        
| Produced ->1040     | Thread-4      | Store Id ->4    | Sale Amt. ->82.8944        
| Consumed ->1041     | Thread-11      | Store Id ->2    | Sale Amt. ->405.8246        
| Produced ->1041     | Thread-3      | Store Id ->3    | Sale Amt. ->981.038        
| Consumed ->1041     | Thread-14      | Store Id ->3    | Sale Amt. ->981.038        
| Produced ->1041     | Thread-1      | Store Id ->1    | Sale Amt. ->832.5893        
| Consumed ->1041     | Thread-12      | Store Id ->1    | Sale Amt. ->832.5893        
| Consumed ->1044     | Thread-11      | Store Id ->1    | Sale Amt. ->616.2696        
| Produced ->1044     | Thread-1      | Store Id ->1    | Sale Amt. ->616.2696        
| Consumed ->1044     | Thread-10      | Store Id ->0    | Sale Amt. ->893.97125        
| Produced ->1044     | Thread-0      | Store Id ->0    | Sale Amt. ->893.97125        
| Produced ->1044     | Thread-4      | Store Id ->4    | Sale Amt. ->52.3374        
| Consumed ->1044     | Thread-7      | Store Id ->4    | Sale Amt. ->52.3374        
| Produced ->1045     | Thread-2      | Store Id ->2    | Sale Amt. ->858.3701        
| Consumed ->1045     | Thread-14      | Store Id ->2    | Sale Amt. ->858.3701        
| Consumed ->1045     | Thread-6      | Store Id ->3    | Sale Amt. ->585.7509        
| Produced ->1045     | Thread-3      | Store Id ->3    | Sale Amt. ->585.7509        
| Produced ->1049     | Thread-1      | Store Id ->1    | Sale Amt. ->306.72675        
| Consumed ->1049     | Thread-10      | Store Id ->2    | Sale Amt. ->846.30334        
| Produced ->1049     | Thread-2      | Store Id ->2    | Sale Amt. ->846.30334        
| Consumed ->1049     | Thread-14      | Store Id ->1    | Sale Amt. ->306.72675        
| Produced ->1052     | Thread-0      | Store Id ->0    | Sale Amt. ->16.160164        
| Consumed ->1052     | Thread-14      | Store Id ->0    | Sale Amt. ->16.160164        
| Consumed ->1052     | Thread-12      | Store Id ->2    | Sale Amt. ->68.2389        
| Produced ->1052     | Thread-2      | Store Id ->2    | Sale Amt. ->68.2389        
| Produced ->1052     | Thread-3      | Store Id ->3    | Sale Amt. ->774.23004        
| Produced ->1052     | Thread-4      | Store Id ->4    | Sale Amt. ->373.821        
| Consumed ->1052     | Thread-9      | Store Id ->1    | Sale Amt. ->541.10425        
| Consumed ->1052     | Thread-7      | Store Id ->4    | Sale Amt. ->373.821        
| Consumed ->1052     | Thread-6      | Store Id ->3    | Sale Amt. ->774.23004        
| Produced ->1052     | Thread-1      | Store Id ->1    | Sale Amt. ->541.10425        
| Produced ->1052     | Thread-2      | Store Id ->2    | Sale Amt. ->626.8875        
| Consumed ->1052     | Thread-5      | Store Id ->3    | Sale Amt. ->631.6198        
| Consumed ->1052     | Thread-11      | Store Id ->2    | Sale Amt. ->626.8875        
| Produced ->1052     | Thread-3      | Store Id ->3    | Sale Amt. ->631.6198        
| Produced ->1054     | Thread-2      | Store Id ->2    | Sale Amt. ->468.1893        
| Consumed ->1054     | Thread-9      | Store Id ->2    | Sale Amt. ->468.1893        
| Produced ->1054     | Thread-1      | Store Id ->1    | Sale Amt. ->349.734        
| Consumed ->1054     | Thread-8      | Store Id ->1    | Sale Amt. ->349.734        
| Produced ->1055     | Thread-0      | Store Id ->0    | Sale Amt. ->335.98117        
| Consumed ->1056     | Thread-5      | Store Id ->0    | Sale Amt. ->335.98117        
| Consumed ->1059     | Thread-12      | Store Id ->2    | Sale Amt. ->876.2903        
| Produced ->1059     | Thread-2      | Store Id ->2    | Sale Amt. ->876.2903        
| Produced ->1060     | Thread-4      | Store Id ->4    | Sale Amt. ->147.49075        
| Consumed ->1060     | Thread-14      | Store Id ->4    | Sale Amt. ->147.49075        
| Produced ->1062     | Thread-4      | Store Id ->4    | Sale Amt. ->570.369        
| Consumed ->1063     | Thread-6      | Store Id ->4    | Sale Amt. ->570.369        
| Produced ->1063     | Thread-3      | Store Id ->3    | Sale Amt. ->42.13805        
| Consumed ->1063     | Thread-5      | Store Id ->3    | Sale Amt. ->42.13805        
| Produced ->1063     | Thread-1      | Store Id ->1    | Sale Amt. ->369.96036        
| Consumed ->1063     | Thread-8      | Store Id ->1    | Sale Amt. ->369.96036        
| Consumed ->1064     | Thread-6      | Store Id ->1    | Sale Amt. ->205.60097        
| Produced ->1064     | Thread-1      | Store Id ->1    | Sale Amt. ->205.60097        
| Produced ->1065     | Thread-0      | Store Id ->0    | Sale Amt. ->284.92407        
| Consumed ->1065     | Thread-12      | Store Id ->0    | Sale Amt. ->284.92407        
| Produced ->1067     | Thread-2      | Store Id ->2    | Sale Amt. ->644.3981        
| Consumed ->1067     | Thread-12      | Store Id ->2    | Sale Amt. ->644.3981        
| Produced ->1068     | Thread-1      | Store Id ->1    | Sale Amt. ->131.59819        
| Consumed ->1068     | Thread-6      | Store Id ->1    | Sale Amt. ->131.59819        
| Produced ->1069     | Thread-4      | Store Id ->4    | Sale Amt. ->738.3246        
| Consumed ->1069     | Thread-8      | Store Id ->4    | Sale Amt. ->738.3246        
| Produced ->1069     | Thread-3      | Store Id ->3    | Sale Amt. ->690.22156        
| Consumed ->1069     | Thread-7      | Store Id ->3    | Sale Amt. ->690.22156        
| Produced ->1071     | Thread-0      | Store Id ->0    | Sale Amt. ->765.09644        
| Consumed ->1071     | Thread-5      | Store Id ->0    | Sale Amt. ->765.09644        
| Produced ->1074     | Thread-2      | Store Id ->2    | Sale Amt. ->698.8658        
| Consumed ->1074     | Thread-5      | Store Id ->2    | Sale Amt. ->698.8658        
| Produced ->1074     | Thread-1      | Store Id ->1    | Sale Amt. ->798.7897        
| Consumed ->1074     | Thread-6      | Store Id ->1    | Sale Amt. ->798.7897        
| Consumed ->1075     | Thread-7      | Store Id ->2    | Sale Amt. ->659.8233        
| Produced ->1075     | Thread-4      | Store Id ->4    | Sale Amt. ->528.0973        
| Produced ->1075     | Thread-2      | Store Id ->2    | Sale Amt. ->659.8233        
| Consumed ->1075     | Thread-14      | Store Id ->4    | Sale Amt. ->528.0973        
| Consumed ->1075     | Thread-8      | Store Id ->0    | Sale Amt. ->103.5504        
| Produced ->1075     | Thread-0      | Store Id ->0    | Sale Amt. ->103.5504        
| Consumed ->1075     | Thread-11      | Store Id ->3    | Sale Amt. ->333.75302        
| Produced ->1075     | Thread-3      | Store Id ->3    | Sale Amt. ->333.75302        
| Produced ->1076     | Thread-2      | Store Id ->2    | Sale Amt. ->236.54485        
| Consumed ->1076     | Thread-6      | Store Id ->2    | Sale Amt. ->236.54485        
| Consumed ->1076     | Thread-10      | Store Id ->1    | Sale Amt. ->101.78766        
| Produced ->1076     | Thread-1      | Store Id ->1    | Sale Amt. ->101.78766        
| Produced ->1079     | Thread-4      | Store Id ->4    | Sale Amt. ->920.26        
| Consumed ->1079     | Thread-7      | Store Id ->4    | Sale Amt. ->920.26        
| Produced ->1080     | Thread-0      | Store Id ->0    | Sale Amt. ->448.33276        
| Produced ->1080     | Thread-3      | Store Id ->3    | Sale Amt. ->44.21427        
| Produced ->1080     | Thread-1      | Store Id ->1    | Sale Amt. ->901.27106        
| Consumed ->1081     | Thread-13      | Store Id ->3    | Sale Amt. ->44.21427        
| Consumed ->1081     | Thread-11      | Store Id ->0    | Sale Amt. ->448.33276        
| Produced ->1081     | Thread-2      | Store Id ->2    | Sale Amt. ->89.73322        
| Consumed ->1081     | Thread-5      | Store Id ->2    | Sale Amt. ->89.73322        
| Consumed ->1081     | Thread-8      | Store Id ->1    | Sale Amt. ->901.27106        
| Consumed ->1084     | Thread-7      | Store Id ->0    | Sale Amt. ->122.656395        
| Produced ->1085     | Thread-0      | Store Id ->0    | Sale Amt. ->122.656395        
| Produced ->1086     | Thread-4      | Store Id ->4    | Sale Amt. ->267.61597        
| Consumed ->1086     | Thread-10      | Store Id ->4    | Sale Amt. ->267.61597        
| Produced ->1086     | Thread-3      | Store Id ->3    | Sale Amt. ->745.43195        
| Consumed ->1086     | Thread-14      | Store Id ->3    | Sale Amt. ->745.43195        
| Produced ->1086     | Thread-1      | Store Id ->1    | Sale Amt. ->59.21924        
| Consumed ->1086     | Thread-8      | Store Id ->1    | Sale Amt. ->59.21924        
| Produced ->1087     | Thread-0      | Store Id ->0    | Sale Amt. ->734.0948        
| Consumed ->1087     | Thread-11      | Store Id ->0    | Sale Amt. ->734.0948        
| Produced ->1089     | Thread-1      | Store Id ->1    | Sale Amt. ->726.3253        
| Consumed ->1089     | Thread-14      | Store Id ->1    | Sale Amt. ->726.3253        
| Produced ->1089     | Thread-0      | Store Id ->0    | Sale Amt. ->822.5719        
| Consumed ->1089     | Thread-12      | Store Id ->0    | Sale Amt. ->822.5719        
| Produced ->1091     | Thread-2      | Store Id ->2    | Sale Amt. ->13.884725        
| Consumed ->1091     | Thread-11      | Store Id ->2    | Sale Amt. ->13.884725        
| Consumed ->1092     | Thread-7      | Store Id ->4    | Sale Amt. ->18.809788        
| Produced ->1092     | Thread-4      | Store Id ->4    | Sale Amt. ->18.809788        
| Produced ->1092     | Thread-3      | Store Id ->3    | Sale Amt. ->576.45575        
| Consumed ->1092     | Thread-13      | Store Id ->3    | Sale Amt. ->576.45575        
| Produced ->1095     | Thread-1      | Store Id ->1    | Sale Amt. ->151.74686        
| Consumed ->1095     | Thread-7      | Store Id ->1    | Sale Amt. ->151.74686        
| Produced ->1095     | Thread-0      | Store Id ->0    | Sale Amt. ->886.06915        
| Consumed ->1095     | Thread-10      | Store Id ->0    | Sale Amt. ->886.06915        
| Produced ->1095     | Thread-2      | Store Id ->2    | Sale Amt. ->561.34106        
| Consumed ->1096     | Thread-12      | Store Id ->2    | Sale Amt. ->561.34106        
| Produced ->1097     | Thread-2      | Store Id ->2    | Sale Amt. ->337.5252        
| Consumed ->1097     | Thread-6      | Store Id ->2    | Sale Amt. ->337.5252        
| Produced ->1099     | Thread-4      | Store Id ->4    | Sale Amt. ->196.02661        
| Consumed ->1099     | Thread-10      | Store Id ->4    | Sale Amt. ->196.02661        
| Consumed ->1099     | Thread-11      | Store Id ->3    | Sale Amt. ->896.3344        
| Produced ->1099     | Thread-3      | Store Id ->3    | Sale Amt. ->896.3344        
| Produced ->1101     | Thread-1      | Store Id ->1    | Sale Amt. ->619.34985        
| Consumed ->1101     | Thread-12      | Store Id ->1    | Sale Amt. ->619.34985        
| Produced ->1101     | Thread-3      | Store Id ->3    | Sale Amt. ->248.2566        
| Consumed ->1101     | Thread-13      | Store Id ->3    | Sale Amt. ->248.2566        
| Produced ->1101     | Thread-4      | Store Id ->4    | Sale Amt. ->438.71313        
| Consumed ->1101     | Thread-7      | Store Id ->4    | Sale Amt. ->438.71313        
| Produced ->1101     | Thread-1      | Store Id ->1    | Sale Amt. ->696.1155        
| Consumed ->1101     | Thread-14      | Store Id ->1    | Sale Amt. ->696.1155        
| Produced ->1103     | Thread-2      | Store Id ->2    | Sale Amt. ->361.576        
| Consumed ->1103     | Thread-8      | Store Id ->2    | Sale Amt. ->361.576        
| Produced ->1103     | Thread-0      | Store Id ->0    | Sale Amt. ->153.45103        
| Consumed ->1103     | Thread-6      | Store Id ->0    | Sale Amt. ->153.45103        
| Produced ->1105     | Thread-1      | Store Id ->1    | Sale Amt. ->308.35016        
| Consumed ->1105     | Thread-10      | Store Id ->1    | Sale Amt. ->308.35016        
